59	Lot	NN
60	/	$(
61	Sauerteig	NN
62	1.Loth	CARD
64	/	$(
65	Salz	NN
66	1.	ADJA
67	Quintlein	NN
68	mische	VVFIN
69	und	KON
70	stoße	VVFIN
71	es	PPER
72	zusammen	ADV
73	/	$(
74	dass	KOUS
75	es	PPER
76	wie	KOKOM
77	ein	ART
78	dicker	ADJA
79	Brei	NN
80	anzusehen	VVIZU
81	sei	VAFIN
82	.	$.
1	und	KON
2	dies	PDS
3	sei	VAFIN
4	zu	PTKZU
5	dem	ART
6	nötigsten	ADJA
7	Unterricht	NN
8	des	ART
9	Armut	NN
10	in	APPR
11	der	ART
12	Pestnot	NN
13	/	$(
14	als	KOKOM
15	eine	ART
16	Hausarznei	NN
18	/	$(
19	die	ART
20	Gott	NN
21	segnen	VVINF
22	wolle	VMFIN
23	.	$.
1	Anhang	NN
2	vieler	PIAT
3	nützlicher	ADJA
4	und	KON
5	bewährter	ADJA
6	Pestmitteln	NN
7	/	$(
8	allen	NE
9	Menschen	NN
10	zu	PTKZU
11	Nutz	NN
12	beschrieben	VVPP
13	/	$(
14	und	KON
15	im	APPRART
16	Druck	NN
17	verfertigt	VVFIN
18	/	$(
19	von	APPR
20	einem	ART
21	/	$(
22	welcher	PWAT
23	hat	VAFIN
24	drei	CARD
25	Sterben	NN
26	ausgestanden	VVPP
27	.	$.
1	günstiger	NN
2	lieber	ADV
3	Leser	NN
4	.	$.
1	es	PPER
2	ist	VAFIN
3	zu	PTKZU
4	wissen	VVFIN
5	/	$(
6	dass	KOUS
7	wenn	KOUS
8	Gott	NN
9	der	ART
10	Herr	NN
11	um	APPR
12	unserer	PPOSAT
13	Sünde	NN
14	willen	NN
15	eine	ART
16	Strafe	NN
17	/	$(
18	als	KOKOM
19	sonderlich	ADJD
20	die	ART
21	Pestilentz	NE
22	uns	_
23	zuschickte	VVFIN
24	/	$(
25	so	ADV
26	soll	VMFIN
27	man	PIS
28	vor	APPR
29	allen	PIAT
30	Dingen	NN
31	erstlich	ADV
32	fleißig	ADJD
33	und	KON
34	ernstlich	ADJD
35	beten	VVFIN
36	und	KON
37	ihn	PPER
38	um	APPR
39	gnädige	ADJA
40	Verzeihung	NN
41	unserer	PPOSAT
42	Sünden	NN
43	bitten	VVINF
44	/	$(
45	wie	KOKOM
46	Gott	NN
47	selbst	ADV
48	befohlen	VVPP
49	.	$.
1	zum	APPRART
2	anderen	ADJA
3	so	ADV
4	hat	VAFIN
5	auch	ADV
6	Gott	NN
7	der	ART
8	Herr	NN
9	liebliche	ADJA
10	Arznei	NN
11	in	APPR
12	allerlei	PIAT
13	Nöten	VVINF
14	zu	PTKZU
15	brauchen	VVINF
16	befohlen	VVPP
17	/	$(
18	zu	PTKZU
19	Erhaltung	NN
20	menschliches	ADJA
21	Leibes	NN
22	.	$.
1	weil	KOUS
2	aber	ADV
3	die	ART
4	Pestilenz	NN
5	an	APPR
6	einen	ART
7	Menschen	NN
8	ehe	KOUS
9	er	PPER
10	sich	PPER
11	es	PPER
12	versieht	VVFIN
13	geschwind	ADJA
14	anfällt	VVFIN
15	/	$(
16	und	KON
17	zwar	ADV
18	an	APPR
19	einem	ART
20	immer	ADV
21	eher	ADV
22	als	KOKOM
23	an	APPR
24	den	ART
25	anderen	ADJA
26	/	$(
27	als	KOKOM
28	ist	VAFIN
29	nötig	ADJD
30	zu	PTKZU
31	wissen	VVINF
32	/	$(
33	dass	KOUS
34	sich	PRF
35	in	APPR
36	solcher	PIAT
37	Zeit	NN
38	und	KON
39	Not	NN
40	folgende	ADJA
41	Personen	NN
42	in	APPR
43	Eile	NN
44	wegmachen	PTKVZ
45	/	$(
46	als	KOKOM
47	junge	ADJA
48	Leute	NN
49	/	$(
50	Jungfrauen	NN
51	/	$(
52	schwangere	NN
53	Weiber	NN
54	und	KON
55	furchtsame	NN
56	Leute	NN
57	/	$(
58	und	KON
59	dergleichen	PIS
60	/	$(
61	denn	ART
62	dieselben	PDAT
64	bekommen	VVINF
65	es	PPER
66	gar	ADV
67	leichtlich	ADJD
68	/	$(
69	man	PIS
70	soll	VMFIN
71	auch	ADV
72	verdächtige	ADJA
73	Orte	NN
74	/	$(
75	Häuser	NN
76	und	KON
77	Personen	NN
78	meiden	VVINF
79	/	$(
80	mit	APPR
81	ihnen	PPER
82	nicht	PTKNEG
83	essen	VVINF
84	/	$(
85	trinken	VVFIN
86	oder	KON
87	sonsten	ADV
88	umgehen	VVINF
89	/	$(
90	man	PIS
91	soll	VMFIN
92	sich	PRF
93	auch	ADV
94	nicht	PTKNEG
95	voll	ADJA
96	saufen	VVINF
97	/	$(
98	auch	ADV
99	kein	PIAT
100	warmes	ADJD
101	Brot	NN
102	ins	APPRART
103	Haus	NN
104	holen	VVINF
105	/	$(
106	keine	PIAT
107	Zwiebeln	NN
108	essen	VVINF
109	/	$(
110	denn	KON
111	die	ART
112	ziehen	VVINF
113	allen	PIAT
114	Gift	NN
115	an	APPR
116	sich	PRF
117	.	$.
1	wenn	KOUS
2	man	PIS
3	in	APPR
4	angesteckten	ADJA
5	Häusern	NN
6	räuchert	VVFIN
7	/	$(
8	so	ADV
9	dringt	VVFIN
10	der	ART
11	Gift	NN
12	durch	APPR
13	die	ART
14	Ritzen	NN
15	und	KON
16	Klinsen	NE
17	in	APPR
18	die	ART
19	benachbarten	ADJA
20	Häuser	NN
21	/	$(
22	sonderlich	ADJD
23	wenn	KOUS
24	die	ART
25	hart	ADJD
26	aneinander	ADV
27	gebaut	VVPP
28	seien	VAINF
29	/	$(
30	und	KON
31	steckt	VVFIN
32	dieselbigen	PDAT
33	an	APPR
34	/	$(
35	wie	KOKOM
36	solches	PIAT
37	oft	ADV
38	erfahren	VVINF
39	ist	VAFIN
40	.	$.
1	es	PPER
2	soll	VMFIN
3	niemand	PIS
4	nüchtern	ADJD
5	ausgehen	VVINF
6	/	$(
7	er	PPER
8	habe	VAFIN
9	denn	KON
10	zuvor	ADV
11	den	ART
12	Mund	NN
13	rein	ADJD
14	gewaschen	VVPP
15	/	$(
16	und	KON
17	was	PWS
18	dem	ART
19	Gift	NN
20	entgegen	PTKVZ
21	/	$(
22	in	APPR
23	Mund	NN
24	gehalten	VVPP
25	und	KON
26	gekaut	VVPP
27	/	$(
28	wie	KOKOM
29	folgend	ADJD
30	wird	VAFIN
31	gemeldet	VVPP
32	werden	VAINF
33	.	$.
1	man	PIS
2	muss	VMFIN
3	auch	ADV
4	im	APPRART
5	Essen	NE
6	und	KON
7	Trinken	VVFIN
8	/	$(
9	in	APPR
10	Schlafen	NN
11	und	KON
12	Wachen	NN
13	mäßige	ADJA
14	Ordnung	NN
15	halten	VVINF
16	/	$(
17	und	KON
18	alles	PIS
19	was	PWS
20	unreines	ADJD
21	/	$(
22	faules	ADJD
23	/	$(
24	böses	ADJD
25	Geblüt	NN
26	macht	VVFIN
27	/	$(
28	meiden	VVINF
29	/	$(
30	als	KOKOM
31	da	ADV
32	sind	VAFIN
33	Schwämme	NN
34	/	$(
35	Pilze	NE
36	/	$(
37	Zwiebeln	NN
38	/	$(
39	Gurken	NN
40	/	$(
41	allerlei	PIAT
42	Obst	NN
43	/	$(
44	stinkendes	VVPP
45	Fleisch	NN
46	wie	KOKOM
47	auch	ADV
48	Schweinefleisch[37]	NN
49	und	KON
50	Fische	NN
51	/	$(
52	michintzend	NE
53	Getreide	NN
54	/	$(
55	warmes	ADJD
56	und	KON
57	übles	ADV
58	Bier	NN
59	/	$(
60	sehr	ADV
61	starken	ADJA
62	Wein	NN
63	/	$(
64	unreine	ADJA
65	Wasser	NN
66	und	KON
67	eheliche	ADJA
68	Werke	NN
69	.	$.
1	die	ART
2	Wohnung	NN
3	/	$(
4	soll	VMFIN
5	rein	ADJA
6	sein	VAINF
7	/	$(
8	auch	ADV
9	verwahrt	VVFIN
10	/	$(
11	so	ADV
12	viel	ADV
13	möglich	ADJA
14	vor	APPR
15	Luft	NN
16	und	KON
17	Winden	NN
18	/	$(
19	so	ADV
20	von	APPR
21	Mittag	NN
22	herkommen	VVINF
23	/	$(
24	die	ART
25	Fenster	NN
26	sollen	VMFIN
27	des	ART
28	Nachts	ADV
29	nicht	PTKNEG
30	offen	ADJD
31	/	$(
32	fürnehmlich	ADJD
33	wenn	NN
34	Nebel	NN
35	und	KON
36	Ungewitter	NN
37	vorhanden	ADJD
38	sondern	KON
39	zugetan	ADJD
40	bleiben	VVINF
41	/	$(
42	desgleichen	ADV
43	früh	ADJA
44	bis	APPR
45	2.	CARD
46	Stunden	NN
47	nach	APPR
48	der	ART
49	Sonnen	NN
50	Aufgang	NN
51	.	$.
1	man	PIS
2	soll	VMFIN
3	die	ART
4	Behausung	NN
5	täglich	ADJD
6	früh	ADJD
7	und	KON
8	auf	APPR
9	den	ART
10	Abend	NN
11	beräuchern	VVINF
12	.	$.
1	es	PPER
2	soll	VMFIN
3	ein	ART
4	Wirt	NN
5	allen	PIAT
6	Mist	NN
7	/	$(
8	Kehricht	NE
9	/	$(
10	Kot	NN
11	und	KON
12	Unflat	NN
13	herausschaffen[39]	PTKVZ
14	herausschaffen[39]	VVINF
15	/	$(
16	damit	PAV
17	dieser	PDAT
18	Seuche	NN
19	nicht	PTKNEG
20	Ursache	NN
21	gegeben	VVINF
22	werde	VAFIN
23	.	$.
1	über	APPR
2	das	ART
3	soll	VMFIN
4	man	PIS
5	die	_
6	Häuser	_
7	nicht	PTKNEG
8	leichtlich	ADJD
9	öffnen	VVINF
10	oder	KON
11	daraus	PAV
12	gehen	VVINF
13	/	$(
14	und	KON
15	sollen	VMFIN
16	die	ART
17	Gassen	NN
18	rein	ADJD
19	halten	VVINF
20	/	$(
21	denn	KON
22	es	PPER
23	ist	VAFIN
24	leicht	ADJD
25	geschehen	VVPP
26	/	$(
27	dass	KOUS
28	man	PIS
29	über	APPR
30	eine	ART
31	böse	ADJA
32	Spur	NN
33	geht	VVFIN
34	/	$(
35	so	ADV
36	schießt	ADJD
37	auch	ADV
38	der	ART
39	Teufel	NE
40	seine	PPOSAT
41	Pfeile	NN
42	auf	APPR
43	den	ART
44	Gassen	NN
45	umher	PTKVZ
46	/	$(
47	und	KON
48	wem	PWS
49	er	PPER
50	trifft	VVFIN
51	der	ART
52	muss	VMFIN
53	mit	APPR
54	.	$.
1	auch	ADV
2	ist	VAFIN
3	sorglich	ADJD
4	in	APPR
5	neuen	ADJA
6	getünchten	ADJA
7	Gemächern	NN
8	und	KON
9	da	ADV
10	Nussbäume	NN
11	/	$(
12	Buchsbäume	NN
13	/	$(
14	Rüben	NE
15	und	KON
16	Kraut	NN
17	stehen	VVFIN
18	/	$(
19	in	APPR
20	dieser	PDAT
21	Zeit	NN
22	wohnen	VVINF
23	.	$.
1	ein	ART
2	Feuer	NN
3	gemacht	VVPP
4	von	APPR
5	Eichenholz	NN
6	oder	KON
7	Wacholder	NN
8	/	$(
9	so	ADV
10	reinigt	VVFIN
11	sich	PRF
12	die	ART
13	Luft	NN
14	/	$(
15	wird	VAFIN
16	subtiler	ADJD
17	und	KON
18	gelinder	ADJA
19	/	$(
21	der	ART
22	Mensch	NN
23	wird	VAFIN
24	auch	ADV
25	gesünder	ADJD
26	/	$(
27	und	KON
28	fasst	VVFIN
29	einen	ART
30	besseren	ADJA
31	Mut	NN
32	.	$.
1	wäre	VAFIN
2	ja	ADV
3	jemand	PIS
4	infiziert	VVPP
5	oder	KON
6	vergiftet	VVPP
7	worden	VAPP
8	/	$(
9	so	ADV
10	merkt	VVFIN
11	man	PIS
12	es	PPER
13	daraus	PAV
14	:	$.
15	es	PPER
16	kommt	VVFIN
17	ihn	PPER
18	ein	_
19	Schauer	_
20	/	$(
21	Zittern	NN
22	und	KON
23	Grauen	NN
24	an	APPR
25	/	$(
26	oder	KON
27	eine	ART
28	Hitze	NN
29	/	$(
30	Ohnmacht	NN
31	/	$(
32	mit	APPR
33	einen	ART
34	heftigen	ADJA
35	Wehtagen	NN
36	des	ART
37	Haupts	NN
38	/	$(
39	so	ADV
40	geschwinde	ADJA
41	/	$(
42	dass	ART
43	alsbald	ADV
44	alle	PIAT
45	Kräfte	NN
46	hinweg	APZR
47	fallen	VVINF
48	/	$(
49	samt	APPR
50	einen	ART
51	Drücken	NN
52	um	APPR
53	s	PPER
54	Hertz	NN
55	/	$(
56	kurzen	ADJA
57	Atem	NN
58	/	$(
59	Grauen	NN
60	zum	APPRART
61	Essen	NE
62	/	$(
63	will	VMFIN
64	sich	PRF
65	brechen	VVINF
66	/	$(
67	ist	VAFIN
68	schläfrig	ADJD
69	/	$(
70	hat	VAFIN
71	ein	ART
72	Hertzzittern	NN
73	/	$(
74	und	KON
75	dergleichen	PIS
76	.	$.
1	er	PPER
2	soll	VMFIN
3	sich	PRF
4	vor	APPR
5	allen	PIAT
6	Dingen	NN
7	des	ART
8	Schlafs	NN
9	enthalten	ADJD
10	/	$(
11	so	ADV
12	lange	ADV
13	möglich	ADJD
14	/	$(
15	wenn	KOUS
16	er	PPER
17	einen	ART
18	Tag	NN
19	und	KON
20	Nacht	NN
21	nicht	PTKNEG
22	schliefe	VVFIN
23	wäre	VAFIN
24	sehr	ADV
25	gut	ADJD
26	/	$(
27	damit	PAV
28	der	ART
29	Gift	NN
30	nicht	PTKNEG
31	zum	APPRART
32	Herzen	NN
33	käme	VVFIN
34	/	$(
35	darauf	PAV
36	brauche	VVFIN
37	er	PPER
38	einen	ART
39	Schweißtrank	NN
40	/	$(
41	oder	KON
42	so	ADV
43	sie	PPER
44	solchen	PIAT
45	nicht	PTKNEG
46	haben	VAFIN
47	können	VMFIN
48	/	$(
49	nehmen	VVINF
50	sie	PPER
51	Angelica	NE
52	/	$(
53	Natterwurzel	NN
54	/	$(
55	Galgantwurzel	NN
56	/	$(
57	Rautenblätter	NN
58	/	$(
59	Kardobenedicten	NE
60	/	$(
61	Wacholderbeeren	NN
62	oder	KON
63	dergleichen	PIS
64	/	$(
65	dass	KOUS
66	es	PPER
67	sämtlich	ADJD
68	2.	ADJA
69	Lot	NN
70	sei	VAFIN
71	/	$(
72	und	KON
73	sieden	VVINF
74	solches	PIAT
75	in	APPR
76	ein	ART
77	Viertel	NN
78	Weins	NN
79	oder	KON
80	Essigs	NN
81	und	KON
82	nehmen	VVINF
83	es	PPER
84	als	KOKOM
85	ein	ART
86	/	$(
87	und	KON
88	schwitzen	VVINF
89	wohl	ADV
90	darauf	PAV
91	.	$.
1	wenn	KOUS
2	ein	ART
3	Weib	NN
4	vergiftet	VVPP
5	wird	VAFIN
6	/	$(
7	so	ADV
8	vergiftet	VVPP
9	sie	PPER
10	alles	PIS
11	was	PWS
12	sie	PPER
13	ansieht	VVFIN
14	.	$.
1	wenn	KOUS
2	ein	ART
3	Mensch	NN
4	über	APPR
5	die	ART
6	Gassen	NN
7	geht	VVFIN
8	/	$(
9	und	KON
10	von	APPR
11	einem	ART
12	vergifteten	ADJA
13	Weib	NN
14	angesehen	VVPP
15	wird	VAFIN
16	/	$(
17	so	ADV
18	kann	VMFIN
19	er	PPER
20	es	PPER
21	von	APPR
22	ihr	PPOSAT
23	bekommen	VVINF
24	.	$.
25	oder	KON
26	so	ADV
27	sie	PPER
28	in	APPR
29	Monden	NN
30	am	APPRART
31	Himmel	NN
32	sieht	VVFIN
33	/	$(
34	und	KON
35	andere	ADJA
36	auch	ADV
37	hinein	APZR
38	sehen	VVINF
39	/	$(
40	so	ADV
41	können	VMFIN
42	sie	PPER
43	es	PPER
44	von	APPR
45	ihr	PPOSAT
46	bekommen	VVINF
47	.	$.
1	wie	PWAV
2	sie	PPER
3	dann	ADV
4	auch	ADV
5	einen	ART
6	Spiegel	NN
7	mit	APPR
8	ihren	PPOSAT
9	Gesicht	NN
10	vergiften	VVINF
11	kann	VMFIN
12	.	$.
1	jedoch	ADV
2	wenn	KOUS
3	ein	ART
4	solcher	PIAT
5	Mensch	NN
6	Schellkraut	NN
7	und	KON
8	Schellwurzel	NN
9	bei	APPR
10	sich	PRF
11	trägt	VVFIN
12	/	$(
13	so	ADV
14	kann	VMFIN
15	ihm	PPER
16	ein	ART
17	solches	PIAT
18	Weib	NN
19	mit	APPR
20	ihrem	PPOSAT
21	Ansehen	NN
22	nicht	PTKNEG
23	schaden	VVINF
24	.	$.
1	wen	PWS
2	die	ART
3	Pest	NN
4	schon	ADV
5	angesteckt	VVPP
6	hat	VAFIN
7	/	$(
8	der	ART
9	laß	VVIMP
10	seinen	PPOSAT
11	Urin	NN
12	erstlich	ADV
13	ein	ART
14	wenig	PIS
15	ablaufen	VVINF
16	/	$(
17	das	ART
18	andere	ADJA
19	aber	ADV
20	fasse	VVFIN
21	er	PPER
22	geschwind	ADJD
23	in	APPR
24	ein	ART
25	Geschirr	NN
26	/	$(
27	und	KON
28	tue	VVFIN
29	Safran	NN
30	darzu	PAV
31	einen	ART
32	guten	ADJD
33	Teil	NN
34	/	$(
35	und	KON
36	trinke	VVIMP
37	es	PPER
38	mit	APPR
39	einander	ADV
40	aus	APPR
41	.	$.
1	man	PIS
2	mag	VVFIN
3	es	PPER
4	auch	ADV
5	alle	PIAT
6	Morgen	NN
7	zur	APPRART
8	Versicherung	NN
9	brauchen	VVFIN
10	.	$.
1	wenn	KOUS
2	eine	ART
3	Person	NN
4	den	ART
5	Gift	NN
6	oder	KON
7	die	ART
8	Pestilenz	NN
9	hat	VAFIN
10	an	APPR
11	sich	PRF
12	bekommen	VVINF
13	es	PPER
14	wäre	VAFIN
15	mit	APPR
16	Frost	NN
17	oder	KON
18	Hitze	NN
19	und	KON
20	mit	APPR
21	Schwitzen	NN
22	/	§(
23	Brechen	NN
24	/	§(
25	Stechen	NN
26	der	ART
27	Seiten	NN
28	und	KON
29	Hauptweh	NN
30	/	$(
31	als	KOKOM
32	welches	PRELS
33	alles	PIS
34	sind	VAFIN
35	Zeichen	NN
36	oder	KON
37	Vorboten	NN
38	der	ART
39	Blattern	NN
40	und	KON
41	Sterbedrüsen	NN
42	.	$.
1	der	ART
2	lasse	VVIMP
3	von	APPR
4	Stunde	NN
5	an	APPR
6	eine	ART
7	Ader	NN
8	schlagen	VVFIN
9	/	$(
10	gewinnt	VVFIN
11	oder	KON
12	bekommt	VVFIN
13	der	ART
14	Mensch	NN
15	ein	ART
16	Zeichen	NN
17	unter	APPR
18	den	ART
19	Arm	NN
20	/	$(
21	so	ADV
22	soll	VMFIN
23	ihm	PPER
24	vorne	ADV
25	am	APPRART
26	selben	ADJA
27	Arm	NN
28	eine	ART
29	Ader	NN
30	geschlagen	VVPP
31	werden	VAINF
32	/	$(
33	damit	PAV
34	sich	PRF
35	das	ART
36	giftige	ADJA
37	Geblüt	NN
38	herfür	ADV
39	von	APPR
40	dem	ART
41	Herzen	NN
42	ziehe	VVFIN
43	.	$.
1	desgleichen	KOUS
2	wo	PWAV
3	sich	PRF
4	am	APPRART
5	Leibe	NN
6	ein	ART
7	Zeichen	NN
8	befindet	VVFIN
9	/	$(
10	soll	VMFIN
11	man	PIS
12	sich	PRF
13	darnach	PAV
14	richten	VVFIN
15	.	$.
1	So	KOUS
2	einen	ART
3	die	ART
4	Pest	NN
5	anstößt	VVFIN
6	.	$.
1	nimm	NE
2	ein	ART
3	neues	ADJA
4	Ei	NN
5	/	$(
6	tue	VVFIN
7	es	PPER
8	in	APPR
9	ein	ART
10	Gefäß	NN
11	/	$(
12	rühre	VVFIN
13	einen	ART
14	Schuss	NN
15	Pulver	NN
16	darunter	PAV
17	/	$(
18	und	KON
19	eine	ART
20	Haselnuss	NN
21	groß	ADJD
22	gestoßenen	ADJA
23	Schwefel	NN
24	/	$(
25	trink	VVIMP
26	es	PPER
27	hernach	ADV
28	auf	APPR
29	einen	ART
30	Trunck	NN
31	aus	APPR
32	/	$(
33	lege	VVFIN
34	dich	PPER
35	nieder	PTKVZ
36	/	$(
37	und	KON
38	schwitze	VVFIN
39	/	$(
40	so	ADV
41	bist	VFIN
42	du	PPER
43	des	ART
44	Lebens	NN
45	nächst	APPR
46	Gott	NN
47	genesen	VVPP
48	.	$.
49	Schwefelöl	NN
50	in	APPR
51	Branntwein	NN
52	/	$(
53	morgens	ADV
54	nüchtern	ADJD
55	und	KON
56	des	ART
57	Abends	NN
58	gebraucht	VVPP
59	.	$.
1	item	NN
2	:	$.
3	Kampfer	NN
4	bei	APPR
5	sich	PRF
6	eingenäht	VVPP
7	/	$(
8	gerungen	VVPP
9	/	$(
10	bei	APPR
11	unkeuschen	ADJA
12	Leuten	NN
13	aber	ADV
14	verschwindet	VVFIN
15	et cetera	ADV
16	.	$.
1	folgende	NN
2	Kräuter	NN
3	und	KON
4	Wurzeln	NN
5	sind	VAFIN
6	vor	APPR
7	die	ART
8	Pestilenz	NN
9	auch	ADV
10	bewährt	VVPP
11	.	$.
1	Angelica	NN
2	/	$(
3	Alant	NN
4	/	$(
5	Zitwer	NN
6	/	$(
7	Galgant	NN
8	/	$(
9	Quitten	NN
10	/	$(
11	Pomerantzen	NN
12	/	$(
13	Citronen	NN
14	/	$(
15	Diptan	NE
16	/	$(
17	Natterwurtz	NN
18	/	$(
19	Wermut	NN
20	/	$(
21	Aron	NE
22	/	$(
23	Tormentil	NN
24	/	$(
25	Bibernelle	NN
26	/	$(
27	Baldrian	NN
28	/	$(
29	Lorbern	NN
30	/	$(
31	Meisterwurtz	NN
32	und	KON
33	Myrrhe	NN
34	:	$.
1	von	APPR
2	diesen	PDAT
3	Wurzeln	NN
4	eines	ART
5	im	APPRART
6	Mund	NN
7	genommen	VVPP
8	/	$(
9	gekäut	VVPP
10	/	$(
11	gegessen	VVPP
12	oder	KON
13	bei	APPR
14	sich	PRF
15	getragen	VVPP
16	/	$(
17	ist	VAFIN
18	wider	APPR
19	die	ART
20	pestilenzische	NE
21	Gift	NN
22	gar	ADV
23	eine	ART
24	kräftige	ADJA
25	Arznei	NN
26	und	KON
27	gut	ADJD
28	allen	PIAT
29	denen	PRELS
30	/	$(
31	welche	PWAT
32	um	APPR
33	die	ART
34	Kranken	NN
35	gehen	VVINF
36	müssen	VMFIN
37	/	$(
38	oder	KON
39	dieselbigen	PDAT
40	warten	VVINF
41	/	$(
42	massen	NN
43	auch	ADV
44	viele	ADV
45	Prediger	NN
46	/	$(
47	wenn	KOUS
48	sie	PPER
49	zu	PTKZU
50	den	ART
51	Kranken	NN
52	sind	VAFIN
53	erfordert	VVFIN
54	worden	VAPP
55	/	$(
56	haben	VAFIN
57	sie	PPER
58	neben	APPR
59	ihren	PPOSAT
60	Vater	NN
61	Unser	PPOSAT
62	/	$(
63	eine	ART
64	bloße	ADJA
65	Angelicam	NE
66	/	$(
67	oder	KON
68	dergleichen	PIS
69	Wurzeln	NN
70	gebraucht	VVPP
71	/	$(
72	sind	VAFIN
73	von	APPR
74	dieser	PDAT
75	Seuche	NN
76	nächst	APPR
77	Gott	NN
78	bewahrt	VVPP
79	worden	VAPP
80	.	$.
1	item	NN
2	6.	ADJA
3	oder	KON
4	7.	ADJA
5	Sauerampferblätter[43]	NN
6	nüchtern	ADJD
7	gegessen	VVPP
8	/	$(
9	ist	VAFIN
10	sehr	ADV
11	gut	ADJD
12	/	$(
13	auch	ADV
14	schwangeren	ADJA
15	Weibern	NN
16	/	$(
17	schwangere	ADJA
18	Weiber	NN
19	sollen	VMFIN
20	Krausminze	NN
21	eingeweicht	VVPP
22	für	APPR
23	die	ART
24	Nase	NN
25	halten	VVINF
26	/	$(
27	im	APPRART
28	Mund	NN
29	ein	ART
30	Stück	NN
31	Tormentilwurzel	NE
32	kauen	VVINF
33	,	$,
34	welche	PWAT
35	sie	PPER
36	auch	ADV
37	in	APPR
38	Leibe	NN
39	brauchen	VVFIN
40	mögen	VMFIN
41	.	$.
1	oder	KON
2	brauchen	VVFIN
3	Küchlein	NN
4	aus	APPR
5	der	ART
6	Apotheke	NN
7	für	APPR
8	schwangere	ADJA
9	Weiber	NN
10	geordnet	VVPP
11	/	$(
12	welche	PWAT
13	zugleich	ADV
14	die	ART
15	Mutter	NN
16	und	KON
17	die	ART
18	Frucht	NN
19	im	APPRART
20	Leibe	NN
21	stärken	VVINF
22	/	$(
23	den	ART
24	Kindern	NN
25	ist	VAFIN
26	am	APPRART
27	bequemsten	ADJA
28	überzogener	ADJA
29	Wurmsamen	NN
30	.	$.
1	dass	KOUS
2	der	ART
3	Mensch	NN
4	vor	APPR
5	der	ART
6	Pest	NN
7	nächst	APPR
8	Gott	NE
9	versichert	VVPP
10	bleibe	VVFIN
11	/	$(
12	Morgens	ADV
13	ein	ART
14	wenig	PIS
15	sauren	ADJA
16	Weinessig	NN
17	getrunken	VVPP
18	/	$(
19	und	KON
20	ein	ART
21	wenig	PIS
22	Raute	NN
23	darauf	PAV
24	gegessen	VVPP
25	/	$(
26	des	ART
27	Abends	NN
28	dergleichen	PIS
29	.	$.
1	(	$(
2	mit	APPR
3	diesem	PDAT
4	Mittel	NN
5	hat	VAFIN
6	einer	ART
7	drei	CARD
8	Sterben	NN
9	ausgestanden	VVPP
10	:	$.
11	)	$(
12	item	NN
13	:	$.
14	nimm	NE
15	großen	ADJA
16	breiten	ADJA
17	Wegerich	NN
18	/	$(
19	solchen	PIAT
20	grob	ADJD
21	zerschnitten	VVPP
22	/	$(
23	und	KON
24	in	APPR
25	einem	ART
26	Säcklein	NN
27	am	APPRART
28	Leib	NN
29	oder	KON
30	Hals	NN
31	getragen	VVPP
32	.	$.
1	es	PPER
2	soll	VMFIN
3	dich	PPER
4	aus	APPR
5	Bericht	NN
6	und	KON
7	Erfahrung	NN
8	der	ART
9	alten	ADJA
10	Totengräber	NN
11	die	ART
12	Seuche	NN
13	nicht	PTKNEG
14	leichtlich	ADJD
15	berühren	VVINF
16	.	$.
1	oder	KON
2	Wermut	NN
3	auf	APPR
4	das	KOUS
5	Herz	NN
6	/	$(
7	um	APPR
8	die	ART
9	Arme	NN
10	und	KON
11	Puls	NN
12	gebunden	VVPP
13	/	$(
14	und	KON
15	den	ART
16	Mund	NN
17	mit	APPR
18	einem	ART
19	Tuch	NN
20	und	KON
21	eingewickelten	ADJA
22	Wermut	NN
23	verwahrt	VVFIN
24	.	$.
1	item	NN
2	/	$(
3	Wermutkörner	NN
4	in	APPR
5	seinem	PPOSAT
6	eigenen	ADJA
7	Urin	NN
8	eingetrunken	ADJD
9	/	$(
10	der	ART
11	wird	VAFIN
12	gewiss	ADV
13	vor	APPR
14	aller	PIAT
15	Vergiftung	NN
16	erhalten	VVPP
17	.	$.
1	oder	KON
2	Christwurzel	NN
3	mit	APPR
4	Honig	NN
5	vermischt	VVFIN
6	/	$(
7	morgens	ADV
8	nüchtern	ADJD
9	gegessen	VVPP
10	.	$.
1	item	NN
2	deinen	PPOSAT
3	eigenen	ADJA
4	Urin	NN
5	oder	KON
6	auch	ADV
7	Seilerpech	NN
8	/	$(
9	Branntwein	NN
10	durcheinander	APPR
11	gewürzt	VVPP
12	/	$(
13	ausgetrunken	VVPP
14	früh	ADJD
15	nüchtern	ADJD
16	/	$(
17	so	ADV
18	bist	VVINF
19	du	PPER
20	nächst	APPR
21	Gott	NE
22	24.	ADJA
23	Stunden	NN
24	versichert	VVPP
25	.	$.
1	mit	APPR
2	diesem	PDAT
3	Stück	NN
4	haben	VAFIN
5	sich	PRF
6	viele	ADV
7	100.	ADJA
8	Menschen	NN
9	und	KON
10	Totengräber	NN
11	erhalten	VVPP
12	.	$.
1	so	ADV
2	schon	ADV
3	innerlich	ADJD
4	im	APPRART
5	Leib	NN
6	Gift	NN
7	wäre	VAFIN
8	.	$.
1	Schießpulver	NN
2	eingenommen	VVPP
3	/	$(
4	ist	VAFIN
5	sehr	ADV
6	gut	ADJD
7	.	$.
1	item	NN
2	Kardobenedictenpulver	NE
3	und	KON
4	Wermutsaft	NN
5	untereinander	ADV
6	eingenommen	VVPP
