5	etwas	PIS
6	süßlicher	ADJA
7	am	APPRART
8	Geschmack	NN
9	und	KON
10	etwas	PIS
11	pfülentzschichter	NE
12	/	$(
13	dann	ADV
14	andere	ADJD
15	gemeine	ADJD
16	Wasser	NN
17	/	$(
18	und	KON
19	an	APPR
20	der	ART
21	Farbe	NN
22	etwas	PIS
23	trüber	ADJD
24	und	KON
25	fast	ADV
26	einem	ART
27	Molken	NN
28	gleich	ADV
29	/	$(
30	wann	PWAV
31	er	PPER
32	sich	PRF
33	nicht	PTKNEG
34	abgeläutert	VVPP
35	und	KON
36	zu	PTKZU
37	Grunde	NN
38	gesetzt	VVPP
39	.	$.
1	item	NN
2	wann	PWAV
3	man	PIS
4	dessen	PDS
5	gleich	ADV
6	eine	ART
7	gute	ADJA
8	Notdurft	NN
9	trinkt	VVFIN
10	/	$(
11	so	ADV
12	fühlt	VVFIN
13	man	PIS
14	doch	ADV
15	in	APPR
16	Hypochondriis	NE
17	und	KON
18	Weichen	VVINF
19	leichtlich	ADJD
20	keine	PIAT
21	Beschwerung	NN
22	oder	KON
23	Blähung	NN
24	davon	PAV
25	.	$.
1	zu	APPR
2	dem	ART
3	hält	VVFIN
4	er	PPER
5	sich	PRF
6	lange	ADV
7	/	$(
8	dass	KOUS
9	er	PPER
10	nicht	PTKNEG
11	so	ADV
12	leichtlich	ADJD
13	stinkend	VVPP
14	wird	VAFIN
15	.	$.
1	letztlich	ADV
2	so	ADV
3	hat	VAFIN
4	er	PPER
5	/	$(
6	wie	KOKOM
7	die	ART
8	Erfahrung	NN
9	zeugt	VVFIN
10	/	$(
11	so	ADV
12	viel	ADV
13	zur	APPRART
14	Gesundheit	NN
15	dienliche	ADJA
16	Kräfte	NN
17	und	KON
18	Tugenden	NN
19	/	$(
20	dergleichen	PIS
21	ein	ART
22	schlechtes	ADJD
23	Wasser	NN
24	nicht	PTKNEG
25	haben	VAFIN
26	kann	VMFIN
27	.	$.
1	dannenher	PAV
2	dann	ADV
3	ein	ART
4	jeder	PIAT
5	leichtlich	ADJD
6	abzunehmen	VVINF
7	/	$(
8	dass	KOUS
9	dieser	PDAT
10	Brunnen	NE
11	mit	APPR
12	etwas	PIS
13	anderem	ADV
14	vermischt	VVFIN
15	sei	VAFIN
16	.	$.
1	weil	KOUS
2	aber	ADV
3	solches	PIAT
4	nicht	PTKNEG
5	/	$(
6	wie	KOKOM
7	in	APPR
8	den	ART
9	Sauer-	NN
10	und	KON
11	Salzbrunnen	NN
12	/	$(
13	durch	APPR
14	den	ART
15	Geschmack	NN
16	/	$(
17	oder	KON
18	durch	APPR
19	den	ART
20	Geruch	NN
21	/	$(
22	wie	KOKOM
23	in	APPR
24	den	ART
25	Schwefelwassern	NN
26	/	$(
27	viel	ADV
28	weniger	ADV
29	mit	APPR
30	dem	ART
31	Gesicht	NN
32	/	$(
33	als	KOKOM
34	bald	ADV
35	erkannt	VVFIN
36	/	$(
37	und	KON
38	unterschieden	VVPP
39	werden	VAINF
40	kann	VMFIN
41	/	$(
42	als	KOKOM
43	ist	VAFIN
44	von	APPR
45	Nöten	VVINF
46	/	$(
47	dass	KOUS
48	die	ART
49	wässerige	ADJA
50	Feuchtigkeit	NN
51	von	APPR
52	der	ART
53	corporalischen	ADJA
54	Bergart	NN
55	oder	KON
56	Minera	NN
57	/	$(
58	damit	PAV
59	sie	PPER
60	vermengt	VVFIN
61	/	$(
62	abgesondert	VVPP
63	werde	VAFIN
64	/	$(
65	welches	PRELS
66	denn	KON
67	geschieht	VVFIN
68	/	$(
69	wenn	KOUS
70	man	PIS
71	dieselbe	PDAT
72	entweder	KON
73	im	APPRART
74	Kochen	VVFIN
75	verrauchen	VVINF
76	und	KON
77	evaporieren	VVINF
78	lässt	VVFIN
79	/	$(
80	oder	KON
81	durch	APPR
82	einen	ART
83	Destillierkolben	NN
84	abzieht	NN
85	/	$(
86	dass	KOUS
87	die	ART
88	Minera	NN
89	sich	PRF
90	zu	PTKZU
91	Grunde	NN
92	setze	VVFIN
93	/	$(
94	und	KON
95	also	ADV
96	durch	APPR
97	gewisse	ADJA
98	Proben	NN
99	erkannt	VVPP
100	werden	VAINF
101	möge	VMFIN
102	.	$.
1	damit	PAV
2	nun	ADV
3	solches	PIAT
4	auch	ADV
5	bei	APPR
6	diesem	PDAT
7	Brunnen	NN
8	zu	PTKZU
9	Werk	NN
10	gerichtet	VVPP
11	werde	VAFIN
12	/	$(
13	so	ADV
14	musst	VMFIN
15	du	PPER
16	eigentlich	ADV
17	zusehen	VVINF
18	/	$(
19	dass	KOUS
20	du	PPER
21	des	ART
22	Brunnens	NN
23	halben	ADJA
24	nicht	PTKNEG
25	betrogen	VVPP
26	werdest	VAFIN
27	/	$(
28	sondern	KON
29	allenthalben	ADV
30	recht	ADJD
31	damit	PAV
32	gebarst	VVFIN
33	.	$.
1	und	KON
2	erstlich	ADV
3	musst	VMFIN
4	du	PPER
5	gewiss	ADV
6	|	$(
7	sein	VAINF
8	/	$(
9	dass	KOUS
10	es	PPER
11	der	ART
12	rechte	ADJA
13	unverfälschte	ADJA
14	Brunnen	NN
15	sei	VAFIN
16	/	$(
17	sintemal	KOUS
18	/	$(
19	wie	KOKOM
20	in	APPR
21	allen	PIAT
22	Sachen	NN
23	/	$(
24	also	ADV
25	auch	ADV
26	hierin	ADV
27	viel	ADV
28	Betrug	NN
29	mit	APPR
30	unter	APPR
31	läuft	VVFIN
32	/	$(
33	wie	KOKOM
34	ich	PPER
35	denn	KON
36	selber	ADV
37	gesehen	VVPP
38	/	$(
39	neben	APPR
40	anderen	ADJA
41	ehrlichen	ADJA
42	Leuten	NN
43	/	$(
44	dass	KOUS
45	einer	ART
46	in	APPR
47	einem	ART
48	Städtlein	NN
49	/	$(
50	da	ADV
51	er	PPER
52	zu	PTKZU
53	Nacht	NN
54	über	APPR
55	geherbergt	NE
56	/	$(
57	zwo	CARD
58	ganzer	ADJA
59	Wasserkannen	NN
60	voll	ADJD
61	aus	APPR
62	einem	ART
63	kleinen	ADJA
64	Fass	NN
65	verkauft	VVPP
66	/	$(
67	und	KON
68	hergegen	ADV
69	anderes	ADJD
70	Brunnenwasser	NE
71	aus	APPR
72	dem	ART
73	Röhrkasten	NN
74	eingefüllt	VVPP
75	.	$.
1	zum	APPRART
2	Anderen	ADJA
3	muss	VMFIN
4	zu	PTKZU
5	dieser	PDAT
6	Probe	NN
7	nicht	PTKNEG
8	nur	ADV
9	das	ART
10	Lautere	ADJA
11	oben	ADV
12	/	$(
13	davon	PAV
14	das	ART
15	Trübe	ADJA
16	sich	PRF
17	zu	PTKZU
18	Grunde	NN
19	gesetzt	VVPP
20	/	$(
21	genommen	VVPP
22	werden	VAINF
23	/	$(
24	damit	PAV
25	man	PIS
26	nicht	PTKNEG
27	ein	ART
28	leeres	VVIMP
29	Stroh	NN
30	dresche	VVFIN
31	.	$.
1	zum	APPRART
2	Dritten	ADJA
3	muss	VMFIN
4	der	ART
5	Brunnen	NN
6	nicht	PTKNEG
7	zu	PTKZU
8	lang	ADJD
9	verlegen	VVINF
10	sein	VAINF
11	/	$(
12	denn	KON
13	ob	KOUS
14	er	PPER
15	wohl	ADV
16	sich	PRF
17	(	$(
18	wenn	KOUS
19	er	PPER
20	recht	ADJD
21	verwahrt	VVFIN
22	wird	VAFIN
23	)	$(
24	lange	ADV
25	hält	VVFIN
26	/	$(
27	so	ADV
28	ist	VAFIN
29	doch	ADV
30	leicht	ADJD
31	zu	PTKZU
32	erachten	VVINF
33	/	$(
34	dass	KOUS
35	ihm	PPER
36	von	APPR
37	seinem	PPOSAT
38	Halt	VVFIN
39	/	$(
40	sonderlich	ADJD
41	was	PWS
42	subtil	ADJD
43	ist	VAFIN
44	/	$(
45	viel	ADV
46	abgehe	VVFIN
47	.	$.
1	inmassen	KOUS
2	er	PPER
3	denn	KON
4	derentwegen	PAV
5	im	APPRART
6	Führen	VVINF
7	von	APPR
8	der	ART
9	Luft	NN
10	/	$(
11	bevoraus	NE
12	in	APPR
13	großer	ADJA
14	Hitze	NN
15	oder	KON
16	Kälte	NN
17	/	$(
18	oder	KON
19	sonst	ADV
20	ungestümem	ADJA
21	Wetter	NN
22	/	$(
23	möglichen	ADJA
24	Fleißes	NN
25	verwahrt	VVFIN
26	werden	VAINF
27	muss	VMFIN
28	.	$.
1	desgleichen	KOUS
2	muss	VMFIN
3	das	ART
4	Fass	NN
5	oder	KON
6	Gefäß	NN
7	/	$(
8	darinnen	ADV
9	das	ART
10	Wasser	NN
11	geführt	VVPP
12	und	KON
13	behalten	VVINF
14	richtig	ADJD
15	sein	VAINF
16	/	$(
17	und	KON
18	keine	PIAT
19	fremde	ADJA
20	Qualität	NN
21	an	APPR
22	sich	PRF
23	haben	VAFIN
24	.	$.
1	wenn	KOUS
2	nun	ADV
3	solche	PIAT
4	Conditiones	NE
5	und	KON
6	Umstände	NN
7	in	APPR
8	Acht	CARD
9	genommen	VVPP
10	/	$(
11	so	ADV
12	kann	VMFIN
13	man	PIS
14	diesen	PDAT
15	Brunnen	NN
16	in	APPR
17	eine	ART
18	reine	ADJA
19	gläserne	ADJA
20	Kolbe	NN
21	tun	VVINF
22	/	$(
23	einen	ART
24	reinen	ADJA
25	gläsernen	ADJD
26	Helm	NN
27	darauf	PAV
28	setzen	VVINF
29	/	$(
30	den	ART
31	Rezipienten	NN
32	vorlegen	VVINF
33	/	$(
34	und	KON
35	alles	PIS
36	nach	APPR
37	der	ART
38	Gewohnheit	NN
39	und	KON
40	Kunst	NN
41	wohl	ADV
42	verwahren	VVINF
43	/	$(
44	und	KON
45	in	APPR
46	einem	ART
47	Balneo	NE
48	Mariæ	NE
49	ferventi	NE
50	das	ART
51	Wasser	NN
52	abziehen	VVINF
53	.	$.
1	als	KOKOM
2	dann	ADV
3	wird	VAFIN
4	am	APPRART
5	Grunde	NN
6	der	ART
7	Kolben	NN
8	eine	ART
9	dicke	ADJA
10	Materie	NN
11	bleiben	VVINF
12	.	$.
1	da	ADV
2	nun	ADV
3	bei	APPR
4	derselben	PDAT
5	noch	ADV
6	etwas	PIS
7	viel	ADV
8	wässeriger	ADJA
9	Feuchtigkeit	NN
10	übrig	PTKVZ
11	/	$(
12	kann	VMFIN
13	man	PIS
14	solch	PIAT
15	Sedimentum	NE
16	in	APPR
17	einem	ART
18	irdischen	ADJA
19	oder	KON
20	kupfernen	NN
21	Tiegel	NN
22	tun	VVINF
23	(	$(
24	denn	KON
25	hieran	PAV
26	nichts	PIS
27	gelegen	VVPP
28	/	$(
29	sintemal	KOUS
30	der	ART
31	Augenschein	NN
32	gibt	VVFIN
33	/	$(
34	das	ART
35	weder	KON
36	das	ART
37	Wasser	NN
38	/	$(
39	noch	ADV
40	das	ART
41	jenige	PIAT
42	/	$(
43	was	PWS
44	sich	PRF
45	nach	APPR
46	dem	ART
47	Destillieren	NN
48	in	APPR
49	der	ART
50	gläsernen	ADJD
51	Kolben	NN
52	gesetzt	VVPP
53	/	$(
54	sich	PRF
55	ändert	VVFIN
56	/	$(
57	man	PIS
58	siede	VVFIN
59	es	PPER
60	in	APPR
61	einem	ART
62	irdischen	ADJA
63	oder	KON
64	kupfernen	VVINF
65	Gefäß	NN
66	/	$(
67	welches	PRELS
68	sonsten	ADV
69	bei	APPR
70	vitriolischen	ADJD
71	oder	KON
72	anderen	ADJA
73	scharfen	ADJA
74	metallischen	ADJA
75	Wassern	NN
76	nicht	PTKNEG
77	zu	PTKZU
78	geschehen	VVPP
79	pflegt	VVFIN
80	)	$(
81	die	ART
82	wässerige	ADJA
83	Feuchtigkeit	NN
84	/	$(
85	|	$(
86	so	ADV
87	noch	ADV
88	hinterstellig	NE
89	/	$(
90	über	APPR
91	einem	ART
92	gelinden	ADJA
93	Kohlenfeuer	NE
94	verrauchen	VVINF
95	lassen	VVINF
96	.	$.
1	als	KOKOM
2	denn	KON
3	so	ADV
4	findet	VVFIN
5	sich	PRF
6	unten	ADV
7	im	APPRART
8	Tiegel	NN
9	eine	ART
10	rotschwärzliche	NE
11	Materi	NN
12	ex	APPR
13	ferrugineo	NE
14	colore	NE
15	nigricans	NE
16	,	$,
17	einem	ART
18	Pech	NN
19	ähnlich	ADJD
20	.	$.
1	damit	PAV
2	man	PIS
3	nun	ADV
4	ferner	ADV
5	dahinter	PAV
6	komme	VVFIN
7	/	$(
8	was	PWS
9	solche	PIAT
10	Materie	NN
11	sei	VAFIN
12	/	$(
13	so	ADV
14	kann	VMFIN
15	man	PIS
16	dieselbe	PDAT
17	in	APPR
18	drei	CARD
19	Teile	NN
20	teilen	VVFIN
21	/	$(
22	das	ART
23	eine	ART
24	kann	VMFIN
25	man	PIS
26	gar	ADV
27	hart	ADJD
28	austrucknen	VVINF
29	/	$(
30	dass	KOUS
31	es	PPER
32	gleichsam	ADJD
33	verbrenne	VVFIN
34	und	KON
35	zu	PTKZU
36	Asche	NN
37	werde	VAFIN
38	.	$.
1	das	ART
2	Andere	ADJA
3	nicht	PTKNEG
4	so	ADV
5	sehr	ADV
6	ausdörren	VVINF
7	/	$(
8	sondern	KON
9	mittelmäßig	ADJD
10	bleiben	VVINF
11	lassen	VVINF
12	.	$.
1	dem	ART
2	Dritten	ADJA
3	kann	VMFIN
4	man	PIS
5	noch	ADV
6	etwas	PIS
7	von	APPR
8	wässeriger	NN
9	Feuchtigkeit	NN
10	lassen	VVINF
11	.	$.
1	wenn	KOUS
2	dies	PDS
3	geschehen	VVPP
4	/	$(
5	und	KON
6	man	PIS
7	Feuer	NN
8	oder	KON
9	ein	ART
10	Licht	NN
11	an	APPR
12	das	ART
13	Teil	NN
14	/	$(
15	das	ART
16	noch	ADV
17	etwas	PIS
18	Wasser	NN
19	bei	APPR
20	sich	PRF
21	hat	VAFIN
22	/	$(
23	hält	VVFIN
24	/	$(
25	so	ADV
26	nimmt	VVFIN
27	es	PPER
28	zwar	ADV
29	von	APPR
30	wegen	APPR
31	der	ART
32	bei	APPR
33	sich	PRF
34	habenden	ADJA
35	wässerigen	ADJA
36	Feuchtigkeit	NN
37	das	ART
38	Feuer	NN
39	nicht	PTKNEG
40	bald	ADV
41	an	APPR
42	/	$(
43	aber	ADV
44	doch	ADV
45	fäht	VVFIN
46	es	PPER
47	zu	PTKZU
48	letzt	ADV
49	an	APPR
50	zu	PTKZU
51	brennen	VVINF
52	.	$.
1	das	ART
2	andere	ADJD
3	Teil	NN
4	aber	ADV
5	/	$(
6	so	ADV
7	fast	ADV
8	einer	ART
9	Asche	NN
10	gleich	ADV
11	worden	VAPP
12	/	$(
13	feht	VVFIN
14	als	KOKOM
15	bald	ADV
16	an	APPR
17	zu	PTKZU
18	glimmen	VVFIN
19	/	$(
20	wie	PWAV
21	dann	ADV
22	auch	ADV
23	das	ART
24	dritte	ADJA
25	Teil	NN
26	/	$(
27	welches	PRELS
28	weder	KON
29	zu	PTKZU
30	feucht	ADJA
31	/	$(
32	noch	ADV
33	zu	PTKZU
34	sehr	ADV
35	verbrannt	VVPP
36	/	$(
37	sondern	KON
38	in	APPR
39	mittelmäßigem	ADJA
40	Stand	NN
41	gelassen	VVPP
42	/	$(
43	bald	ADV
44	zu	PTKZU
45	brennen	VVINF
46	anfäht	VVFIN
47	.	$.
1	insonderheit	ADV
2	aber	ADV
3	räucht	VVFIN
4	dieses	PDAT
5	mittelmäßige	ADJA
6	Teil	NN
7	gar	ADV
8	lieblich	ADJD
9	/	$(
10	wie	KOKOM
11	ein	ART
12	Bisam	NN
13	oder	KON
14	Ambra	NN
15	/	$(
16	der	ART
17	Liquor	NE
18	Mercurialis	ADJA
19	aber	ADV
20	/	$(
21	oder	KON
22	das	ART
23	über	APPR
24	gezogene	ADJA
25	destillierte	VVFIN
26	Wasser	NN
27	in	APPR
28	dem	ART
29	Rezipienten	NN
30	/	$(
31	ist	VAFIN
32	hübsch	ADJD
33	hell	ADJA
34	/	$(
35	hat	VAFIN
36	keinen	PIAT
37	sonderlichen	ADJA
38	Geschmack	NN
39	/	$(
40	allein	ADV
41	von	APPR
42	wegen	APPR
43	der	ART
44	Spirituum	NE
45	,	$,
46	damit	PAV
47	der	ART
48	Liquor	NE
49	imprägniert	VVPP
50	ist	VAFIN
51	/	$(
52	weil	KOUS
53	sie	PPER
54	nicht	PTKNEG
55	evaporieren	VVINF
56	,	$,
57	sondern	KON
58	im	APPRART
59	Destillieren	VVINF
60	mit	APPR
61	herüber	APZR
62	steigen	VVINF
63	/	$(
64	reucht	VVFIN
65	er	PPER
66	auch	ADV
67	wie	KOKOM
68	ein	ART
69	Bisam	NN
70	oder	KON
71	Ambra	NN
72	/	$(
73	eben	ADV
74	wie	KOKOM
75	von	APPR
76	dem	ART
77	mittelmäßig	ADJD
78	gelassenem	ADJA
79	Teil	NN
80	des	ART
81	Sedimenti	NN
82	unlängst	ADJD
83	gesagt	VVPP
84	ist	VAFIN
85	.	$.
1	solches	PIAT
2	findet	VVFIN
3	sich	PRF
4	alles	PIS
5	in	APPR
6	der	ART
7	Destillation	NN
8	,	$,
9	wo	PWAV
10	damit	PAV
11	recht	ADJD
12	prozediert	VVFIN
13	und	KON
14	umgegangen	VVPP
15	wird	VAFIN
16	.	$.
1	dieser	PDAT
2	Weg	NN
3	durch	APPR
4	die	ART
5	Destillation	NN
6	das	ART
7	Sedimentum	NE
8	vom	APPRART
9	Wasser	NN
10	zu	PTKZU
11	sondern	KON
12	ist	VAFIN
13	besser	ADJD
14	/	$(
15	denn	KON
16	der	ART
17	nur	ADV
18	durch	APPR
19	das	ART
20	bloße	ADJA
21	Sieden	VVINF
22	verbracht	VVPP
23	wird	VAFIN
24	.	$.
1	Reinerus	NN
2	Solenander	NE
3	de	NE
4	fontib.	NE
5	temper.	NN
6	lib.	NN
7	2.	ADJA
8	cap.	NN
9	3.	ADJA
10	pag.	NN
11	208.	ADJA
12	wer	PWS
13	aber	ADV
14	aus	APPR
15	Mangel	NN
16	der	ART
17	Destillation	NN
18	diesen	PDAT
19	Brunnen	NN
20	nur	ADV
21	absieden	VVINF
22	/	$(
23	und	KON
24	also	ADV
25	seine	PPOSAT
26	Natur	NN
27	erkundigen	VVINF
28	will	VMFIN
29	/	$(
30	der	ART
31	mag	VMFIN
32	diesen	PDAT
33	Brunnen	NN
34	in	APPR
35	verglasten	VVFIN
36	Töpfen	NN
37	zum	APPRART
38	Feuer	NN
39	setzen	VVINF
40	/	$(
41	und	KON
42	als	KOKOM
43	denn	KON
44	werden	VAINF
45	sich	PRF
46	nachfolgende	ADJA
47	Dinge	NN
48	ereignen	VVINF
49	.	$.
1	erstlich	ADV
2	wird	VAFIN
3	es	PPER
4	durch	APPR
5	die	ART
6	Töpfe	NN
7	dringen	VVFIN
8	/	$(
9	wie	KOKOM
10	ein	ART
11	Öl	NE
12	.	$.
1	zum	APPRART
2	Anderen	ADJA
3	wird	VAFIN
4	die	ART
5	Fettigkeit	NN
6	auswendig	ADJD
7	an	APPR
8	den	ART
9	Töpfen	NN
10	beim	APPRART
11	Feuer	NN
12	verharschen	VVINF
13	und	KON
14	anlaufen	VVINF
15	.	$.
1	zum	APPRART
2	Dritten	ADJA
3	wird	VAFIN
4	es	PPER
5	/	$(
6	dieweil	KOUS
7	man	PIS
8	es	PPER
9	beim	APPRART
10	Feuer	NN
11	hat	VAFIN
12	/	$(
13	von	APPR
14	fern	ADJA
15	einen	ART
16	Nidorem	NE
17	oder	KON
18	Geruch	NN
19	von	APPR
20	sich	PRF
21	geben	VVINF
22	/	$(
23	als	KOKOM
24	wenn	KOUS
25	etwas	PIS
26	Fettes	NN
27	im	APPRART
28	Tiegel	NN
29	verbrannt	VVPP
30	wird	VAFIN
31	.	$.
1	zum	APPRART
2	Vierten	ADJA
3	/	$(
4	wenn	KOUS
5	man	PIS
6	eine	ART
7	Hand	NN
8	im	APPRART
9	Sieden	VVINF
10	erstlich	ADV
11	vor	APPR
12	die	ART
13	Töpfe	NN
14	/	$(
15	und	KON
16	geschwind	ADJD
17	drauf	PTKVZ
18	vor	APPR
19	die	ART
20	Nase	NN
21	hält	VVFIN
22	/	$(
23	so	ADV
24	wird	VAFIN
25	dieselbe	PDAT
26	gleichsam	ADJD
27	harzig	ADJD
28	oder	KON
29	pechig	VVFIN
30	riechen	VVINF
31	.	$.
1	folgend	VVPP
2	wenn	KOUS
3	das	ART
4	Wasser	NN
5	fast	ADV
6	gar	ADV
7	eingesotten	ADJD
8	/	$(
9	lassen	VVINF
10	sich	PRF
11	kleine	ADJA
12	Tröpflein	NN
13	/	$(
14	wie	KOKOM
15	Öl	NE
16	sehen	VVINF
17	/	$(
18	und	KON
19	endlich	ADV
20	bleibt	VVFIN
21	auf	APPR
22	dem	ART
23	Grunde	NN
24	eine	ART
25	pechige	VVFIN
26	Materie	NN
27	/	$(
28	aller	PIAT
29	Dinge	NN
30	/	$(
31	wie	KOKOM
32	in	APPR
33	der	ART
34	Destillation	NN
35	geschehen	VVPP
36	.	$.
1	ja	PTKANT
2	wenn	KOUS
3	man	PIS
4	gleich	ADV
5	mit	APPR
6	den	ART
7	geläuterten	ADJA
8	Brunnen	NN
9	siedet	VAFIN
10	/	$(
11	findet	VVFIN
12	sich	PRF
13	unten	ADV
14	wiewohl	KOUS
15	wenig	PIS
16	eine	ART
17	schwarze	ADJA
18	Materie	NN
19	/	$(
20	welche	PWAT
21	das	ART
22	Feuer	NN
23	annimmt	VVFIN
24	/	$(
25	brennt	VVFIN
26	und	KON
27	glimmt	VVFIN
28	/	$(
29	und	KON
30	gleich	ADV
31	weißliche	ADJA
32	silberne	ADJA
33	Pünktlein	NN
34	bekommt	VVFIN
35	.	$.
1	weil	KOUS
2	demnach	PAV
3	erstlich	ADV
4	das	ART
5	Sedimentum	NE
6	das	ART
7	ist	VAFIN
8	das	ART
9	jenige	PIAT
10	/	$(
11	was	PWS
12	sich	PRF
13	in	APPR
14	der	ART
15	Destillation	NN
16	und	KON
17	Sieden	VVINF
18	zu	PTKZU
19	Grunde	NN
20	setzt	VVFIN
21	/	$(
22	einem	ART
23	Bitumini	NE
24	oder	KON
25	Erdpech	NN
26	oder	KON
27	Erdwachs	NN
28	gar	ADV
29	gleich	ADV
30	und	KON
31	ähnlich	ADJD
32	ist	VAFIN
33	/	$(
34	vors	APPRART
35	Andere	ADJD
36	/	$(
37	weil	KOUS
38	es	PPER
39	brennt	VVFIN
40	/	$(
41	und	KON
42	zwar	ADV
43	auch	ADV
44	im	APPRART
45	Wasser	NN
46	/	$(
47	und	KON
48	nicht	PTKNEG
49	bald	ADV
50	verlischt	VVFIN
51	.	$.
1	(	$(
2	Ardere	FM.la
3	in	FM.la
4	aquis	FM.la
5	,	$,
6	amiciss	FM.la
7	.	$.
8	esse	FM.la
9	igni	FM.la
10	,	$,
11	cumq̒ue	FM.la
12	facilè	FM.la
13	conceptum	FM.la
14	non	FM.la
15	facilè	FM.la
16	dimittere	FM.la
17	bitumini	FM.la
18	peculiare	FM.la
19	est	FM.la
20	.	$.
21	Solenander	FM.la
22	lib.	FM.la
23	1.	FM.la
24	de	FM.la
25	font	FM.la
26	.	$.
1	Cal	FM.la
2	.	$.
3	causa	FM.la
4	cap.	FM.la
5	10.	FM.la
6	pag.	FM.la
7	90.	FM.la
8	&	$(
9	ibidem	FM.la
10	pag.	FM.la
11	97.	FM.la
12	Bitumen	FM.la
13	,	$,
14	facilè	FM.la
15	inflammatur	FM.la
16	,	$,
17	pertinaciter	FM.la
18	ignem	FM.la
19	retinet	FM.la
20	,	$,
21	&	$(
22	difficulter	FM.la
23	aut	FM.la
24	nunquam	FM.la
25	aqua	FM.la
26	extinguitur	FM.la
27	.	$.
1	)	$(
2	zum	APPRART
3	Dritten	ADJA
4	/	$(
5	weil	KOUS
6	das	ART
7	Wasser	NN
8	/	$(
9	in	APPR
10	dem	ART
11	es	PPER
12	gesotten	VVPP
13	/	$(
14	und	KON
15	das	ART
16	Sedimentum	NE
17	,	$,
18	wenn	KOUS
19	es	PPER
20	verbrannt	VVPP
21	wird	VAFIN
22	/	$(
23	einen	ART
24	Geruch	NN
25	/	$(
26	wie	KOKOM
27	ein	ART
28	Pech	NN
29	/	$(
30	von	APPR
31	sich	PRF
32	gibt	VVFIN
33	.	$.
1	(	$(
2	Picem	FM.la
3	reddere	FM.la
4	videri	FM.la
5	commune	FM.la
6	est	FM.la
7	omnibus	FM.la
8	his	FM.la
9	,	$,
10	quæ	FM.la
11	ex	FM.la
12	bitumine	FM.la
13	suam	FM.la
14	originem	FM.la
15	trahunt	FM.la
16	.	$.
17	Solenander	FM.la
18	cap.	FM.la
19	citato.	FM.la
20	pag.	FM.la
21	97	FM.la
22	.	$.
1	)	$(
2	zum	APPRART
3	Vierten	ADJA
4	/	$(
5	weil	KOUS
6	auch	ADV
7	das	ART
8	destillierte	VVFIN
9	Wasser	NN
10	/	$(
11	und	KON
12	das	ART
13	mittlere	NN
14	Teil	NN
15	des	ART
16	Sediments	NN
17	nach	APPR
18	Ambra	NN
19	/	$(
20	welche	PWAT
21	auch	ADV
22	eine	ART
23	Art	NN
24	eines	ART
25	Erdpechs	NN
26	ist	VAFIN
27	/	$(
28	reucht	VVFIN
29	/	$(
30	weil	KOUS
31	/	$(
32	sage	VVFIN
33	ich	PPER
34	/	$(
35	dem	ART
36	allen	PIAT
37	also	ADV
38	/	$(
39	wie	KOKOM
40	gesagt	VVPP
41	/	$(
42	so	ADV
43	muss	VMFIN
44	folgen	VVINF
45	/	$(
46	dass	KOUS
47	dieses	PDAT
48	Brunnens	NN
49	Natur	NN
50	im	APPRART
51	Bitumine	NN
52	,	$,
53	Erdpech	NN
54	/	$(
55	oder	KON
56	Erdwachs	NN
57	bestehe	VVFIN
58	/	$(
59	und	KON
60	dessen	PDS
61	corporalische	ADJA
62	Mineram	NN
63	in	APPR
64	sich	PRF
65	habe	VAFIN
66	/	$(
67	und	KON
68	seine	PPOSAT
69	Kraft	NN
70	von	APPR
71	demselben	PDAT
72	empfange	NE
73	/	$(
74	und	KON
75	zwar	ADV
76	hat	VAFIN
77	es	PPER
78	dasselbige	PDAT
79	dreierlei	PIS
80	Art	NN
81	in	APPR
82	sich	PRF
83	/	$(
84	nämlich	ADV
85	ein	ART
86	irdisches	ADJA
87	dickes	ADJA
88	und	KON
89	hartes	ADJA
90	/	$(
91	von	APPR
92	welchem	PWAT
93	das	ART
94	Sedimentum	NE
95	einem	ART
96	Pech	NN
97	oder	KON
98	Kohlen	NN
99	gleich	ADV
100	sehend	ADJA
101	herkommt	VVFIN
102	/	$(
103	zum	APPRART
104	Anderen	ADJA
105	ein	ART
106	fließendes	ADJA
107	und	KON
108	öliges	ADJA
109	/	$(
110	ein	ART
111	Petroleum	FM
112	oder	KON
113	Steinöl	NE
114	/	$(
115	oder	KON
116	Naphtha	NE
117	,	$,
118	oder	KON
119	demselben	PDAT
120	Analogum	NE
121	.	$.
1	(	$(
2	besehe	FM.la
3	von	FM.la
4	der	FM.la
5	Naphtha	FM.la
6	Plutarchum	FM.la
7	in	FM.la
8	Vita	FM.la
9	Alexandri	FM.la
10	Magni	FM.la
11	.	$.
1	)	$(
2	dessen	PDS
3	die	ART
4	Öltröpflein	NE
5	Zeugnis	NN
6	sind	VAFIN
7	/	$(
8	beneben	APPR
9	dem	ART
10	/	$(
11	dass	KOUS
12	das	ART
13	Wasser	NN
14	wie	KOKOM
15	ein	ART
16	Öl	NE
17	durch	APPR
18	die	ART
19	Töpfe	NN
20	dringt	VVFIN
21	/	$(
22	und	KON
23	eines	ART
24	verbrannten	VVFIN
25	Fettes	NN
26	Geruch	NN
27	beim	APPRART
28	Feuer	NN
29	von	APPR
30	sich	PRF
31	gibt	VVFIN
32	/	$(
33	und	KON
34	denn	KON
35	zum	APPRART
36	Dritten	ADJA
37	/	$(
38	mittelmäßiger	ADJA
