	token_ids	tokens	goldlabels	predictions
19	40	oder	KON	KON
19	41	zwei	CARD	CARD
19	42	Mal	NN	NN
19	43	gegen	APPR	APPR
19	44	Morgen	NN	NN
19	45	/	$(	$(
19	46	jedesmal	ADV	ADV
19	47	eine	ART	ART
19	48	Stunde	NN	NN
19	49	lang	ADJD	ADJD
19	50	/	$(	$(
19	51	brauche	VVFIN	VVFIN
19	52	selbigen	ADJA	ADJA
19	53	Abend	NN	NN
19	54	vorher	ADV	ADV
19	55	von	APPR	APPR
19	56	der	ART	ART
19	57	Pestlatwerge	NN	NN
19	58	4.	ADJA	ADJA
19	59	oder	KON	KON
19	60	5.	ADJA	ADJA
19	61	Messerspitzen	NN	NN
19	62	auf	APPR	APPR
19	63	einmal	ADV	ADV
19	64	.	$.	$.
20	1	und	KON	KON
20	2	dies	PDS	PDS
20	3	sei	VAFIN	VAFIN
20	4	kürzlich	ADV	ADJD
20	5	zur	APPRART	APPRART
20	6	Verwahrung	NN	NN
20	7	vor	APPR	APPR
20	8	der	ART	ART
20	9	Pest	NN	NN
20	10	.	$.	$.
21	1	4.	ADJA	ADJA
21	2	wenn	KOUS	KOUS
21	3	aber	ADV	ADV
21	4	und	KON	KON
21	5	sobald	ADV	KOUS
21	7	jemand	PIS	PIS
21	8	vermutet	VVFIN	VVPP
21	9	/	$(	$(
21	10	dass	KOUS	KOUS
21	11	er	PPER	PPER
21	12	von	APPR	APPR
21	13	der	ART	ART
21	14	Pest	NN	NN
21	15	angesteckt	VVPP	VVPP
21	16	sei	VAFIN	VAFIN
21	17	/	$(	$(
21	18	und	KON	KON
21	19	anfinge	VVFIN	VVFIN
21	20	etwa	ADV	ADV
21	21	über	APPR	APPR
21	22	Hauptweh	NN	NN
21	23	/	$(	$(
21	24	Frost	NN	NN
21	25	oder	KON	KON
21	26	Herzweh	NN	NN
21	27	/	$(	$(
21	28	Bangigkeit	NN	NN
21	29	/	$(	$(
21	30	Übelsein	NN	NN
21	31	des	ART	ART
21	32	Magens	NN	NN
21	33	zu	PTKZU	PTKZU
21	34	klagen	VVFIN	VVINF
21	35	/	$(	$(
21	36	oder	KON	KON
21	37	wäre	VAFIN	VAFIN
21	38	an	APPR	APPR
21	39	einem	ART	ART
21	40	unrichtigen	ADJA	ADJA
21	41	Ort	NN	NN
21	42	gewesen	VAPP	VAPP
21	43	/	$(	$(
21	44	der	ART	PRELS
21	45	nehme	VVFIN	VVFIN
21	46	bald	ADV	ADV
21	47	ein	ART	ART
21	48	folgendes	PIS	ADJA
21	49	Tränklein	NN	NN
21	50	:	$.	$(
21	51	nimm	NE	VVIMP
21	52	Knoblauchessig	NN	NN
21	55	/	$(	$(
21	56	Rautensaft	NN	NN
21	57	/	$(	$(
21	58	jedes	PIAT	PIAT
21	59	2.	CARD	ADJA
21	60	Loth	NN	NE
21	61	/	$(	$(
21	62	mische	VVFIN	VVFIN
21	63	es	PPER	PPER
21	64	zusammen	ADV	ADV
21	65	mit	APPR	APPR
21	66	einer	ART	ART
21	67	Messerspitze	NN	NN
21	68	Salz	NN	NN
21	69	/	$(	$(
21	70	(	$(	$(
21	71	wäre	VAFIN	VAFIN
21	72	es	PPER	PPER
21	73	zu	PTKZU	PTKA
21	74	scharf	ADJA	ADJD
21	75	/	$(	$(
21	76	so	ADV	ADV
21	77	mische	VVFIN	VVFIN
21	78	ein	ART	ART
21	79	paar	PIAT	PIAT
21	80	Löffel	NN	NN
21	81	warmes	ADJD	ADJA
21	82	Bier	NN	NN
21	83	darunter	PAV	PAV
21	84	)	$(	$(
21	85	und	KON	KON
21	86	trink	VVIMP	VVIMP
21	87	es	PPER	PPER
21	88	auf	APPR	APPR
21	89	einmal	ADV	ADV
21	90	aus	APPR	PTKVZ
21	91	/	$(	$(
21	92	sobald	ADV	KOUS
21	94	du	PPER	PPER
21	95	dich	PPER	PRF
21	96	übel	ADV	ADJD
21	97	befindest	VVFIN	VVFIN
21	98	/	$(	$(
21	99	und	KON	KON
21	100	hierauf	PAV	PAV
21	101	lass	VVFIN	ADJD
21	102	dich	PPER	PRF
21	103	wohl	ADV	ADV
21	104	zudecken	VVINF	VVINF
21	105	/	$(	$(
21	106	und	KON	KON
21	107	bemühe	VVFIN	VVFIN
21	108	dich	PPER	PRF
21	109	stark	ADJD	ADJD
21	110	zu	PTKZU	PTKZU
21	111	schwitzen	VVINF	VVINF
21	112	.	$.	$.
22	1	(	$(	$(
22	2	der	ART	ART
22	3	Knoblauchessig	NN	NN
22	4	wird	VAFIN	VAFIN
22	5	von	APPR	APPR
22	6	Knoblauch	NN	NN
22	7	und	KON	KON
22	8	Essig	NN	NN
22	9	bereitet	VVFIN	VVFIN
22	10	/	$(	$(
22	11	auf	APPR	APPR
22	12	Art	NN	NN
22	13	/	$(	$(
22	14	wie	KOKOM	KOUS
22	15	von	APPR	APPR
22	16	dem	ART	ART
22	17	Pestessige	NN	NN
22	18	gedacht	VVPP	VVPP
22	19	worden	VAPP	VAPP
22	20	.	$.	$.
22	21	)	$(	$(
23	1	worauf	PWAV	PWAV
23	2	im	APPRART	APPRART
23	3	Fall	NN	NN
23	4	die	ART	ART
23	5	Hitze	NN	NN
23	6	und	KON	KON
23	7	Schwachheit	NN	NN
23	8	mehr	ADV	ADV
23	9	zu-	PTKZU	TRUNC
23	10	/	$(	$(
23	11	als	KOKOM	KON
23	12	abnehmen	VVINF	VVINF
23	13	täte	VVFIN	VVFIN
23	14	/	$(	$(
23	15	und	KON	KON
23	16	wäre	VAFIN	VAFIN
23	17	also	ADV	ADV
23	18	gewiss	ADV	ADJD
23	19	/	$(	$(
23	20	dass	KOUS	KOUS
23	21	der	ART	ART
23	22	Patient	NN	NN
23	23	die	ART	ART
23	24	Krankheit	NN	NN
23	25	recht	ADJD	ADJD
23	26	habe	VAFIN	VAFIN
23	27	/	$(	$(
23	28	so	ADV	ADV
23	29	soll	VMFIN	VMFIN
23	30	derselbe	PDAT	PDS
23	31	(	$(	$(
23	32	verstehe	VVFIN	VVFIN
23	33	ein	ART	ART
23	34	Erwachsener	NN	NN
23	35	)	$(	$(
23	36	das	ART	ART
23	37	jetzt	ADV	ADV
23	38	beschriebene	ADJA	ADJA
23	39	Tränklein	NN	NN
23	40	von	APPR	APPR
23	41	Knoblauchessig	NN	NN
23	42	und	KON	KON
23	43	Rautensaft	NN	NN
23	44	mit	APPR	APPR
23	45	ein	ART	ART
23	46	wenig	PIS	PIAT
23	47	Salz	NN	NN
23	48	alle	PIS	PIAT
23	49	Morgen	NE	NN
23	50	brauchen	VVFIN	VVINF
23	51	/	$(	$(
23	52	und	KON	KON
23	53	jedesmal	ADV	ADV
23	54	2.	ADJA	ADJA
23	55	Stunden	NN	NN
23	56	darauf	PTKVZ	PAV
23	57	schwitzen	VVINF	VVINF
23	58	.	$.	$.
24	1	5.	ADJA	ADJA
24	2	zu	PTKZU	APPR
24	3	Mittag	NN	NN
24	4	täglich	ADJD	ADJD
24	5	nehme	VVFIN	VVFIN
24	6	dieses	PDAT	PDS
24	7	ein	ART	PTKVZ
24	8	:	$.	$(
24	9	nimm	VVFIN	VVIMP
24	10	Holundersaft	NN	NN
24	11	1.	ADJA	ADJA
24	12	Löffel	NN	NN
24	13	voll	ADJD	ADJD
24	14	/	$(	$(
24	15	mische	VVFIN	VVFIN
24	16	darunter	PAV	PAV
24	17	mit	APPR	APPR
24	18	ein	ART	ART
24	19	wenig	PIS	PIAT
24	20	Weinessig	NN	NN
24	21	/	$(	$(
24	22	ein	ART	ART
24	23	Quintlein	NN	NN
24	24	/	$(	$(
24	25	oder	KON	KON
24	26	ein	ART	ART
24	27	paar	PIAT	PIAT
24	28	Messerspitzen	NN	NN
24	29	klein	ADJD	ADJD
24	30	geriebenen	ADJA	ADJA
24	31	Schwefel	NN	NN
24	32	/	$(	$(
24	33	und	KON	KON
24	34	dies	PDS	PDS
24	35	brauche	VVFIN	VVFIN
24	36	auf	APPR	APPR
24	37	einmal	ADV	ADV
24	38	worauf	PWAV	PWAV
24	39	etliche	PIAT	PIAT
24	40	Loͤffel	NN	NN
24	41	voll	ADJD	ADJD
24	42	Bier	NN	NN
24	43	oder	KON	KON
24	44	Suppe	NN	NN
24	45	mögen	VMFIN	VMFIN
24	46	genommen	VVPP	VVPP
24	47	/	$(	$(
24	48	hierauf	PAV	PAV
24	49	aber	ADV	ADV
24	50	nicht	PTKNEG	PTKNEG
24	51	darf	VMFIN	VMFIN
24	52	geschwitzt	VVPP	VVPP
24	53	werden	VAINF	VAINF
24	54	.	$.	$.
25	1	zu	APPR	APPR
25	2	Abend	NN	NN
25	3	um	APPR	APPR
25	4	6.	ADJA	ADJA
25	5	Uhr	NN	NN
25	6	brauche	VVFIN	VVFIN
25	7	täglich	ADJD	ADJD
25	8	ein	ART	ART
25	9	Pülverlein	NE	NN
25	10	aus	APPR	APPR
25	11	hiesiger	ADJA	ADJA
25	12	Apotheken	NN	NN
25	13	genannt	VVPP	VVPP
25	14	pulvis	NE	NE
25	15	de	NE	NE
25	16	tribus	NE	NN
25	17	(	$(	$(
25	18	kostet	VVFIN	VVFIN
25	19	auf	APPR	APPR
25	20	einmal	ADV	ADV
25	21	zu	PTKZU	PTKZU
25	22	brauchen	VVINF	VVINF
25	23	1.	ADJA	ADJA
25	24	Arg.	NN	NN
25	25	)	$(	$(
25	26	und	KON	KON
25	27	dies	PDS	PDS
25	28	auf	APPR	APPR
25	29	einmal	ADV	ADV
25	30	in	APPR	APPR
25	31	einen	ART	ART
25	32	Löffel	NN	NN
25	33	Wassersuppe	NN	NN
25	34	gebraucht	VVPP	VVPP
25	35	/	$(	$(
25	36	worauf	PWAV	PWAV
25	37	abermal	ADV	ADV
25	38	stark	ADJD	ADJD
25	39	zu	PTKZU	PTKZU
25	40	schwitzen	VVINF	VVINF
25	41	.	$.	$.
26	1	dergleichen	PIS	PIS
26	2	Pülverlein	NN	NN
26	3	ist	VAFIN	VAFIN
26	4	alle	PIAT	PIAT
26	5	andere	ADJA	PIAT
26	6	Abend	NN	NN
26	7	zu	PTKZU	PTKZU
26	8	nehmen	VVINF	VVINF
26	9	/	$(	$(
26	10	mit	APPR	APPR
26	11	darauf	PAV	PAV
26	12	folgenden	ADJA	ADJA
26	13	Schweiß	NN	NN
26	14	/	$(	$(
26	15	der	ART	ART
26	16	jedesmal	ADV	ADV
26	17	darauf	PAV	PAV
26	18	getrieben	VVPP	VVPP
26	19	werden	VAINF	VAINF
26	20	soll	VMFIN	VMFIN
26	21	/	$(	$(
26	22	eine	ART	ART
26	23	oder	KON	KON
26	24	welches	PRELS	PWS
26	25	besser	ADJD	ADJD
26	26	wäre	VAFIN	VAFIN
26	27	/	$(	$(
26	28	zwei	CARD	CARD
26	29	Stunden	NN	NN
26	30	lang	ADJA	ADJD
26	31	.	$.	$.
26	32	6.	ADJA	ADJA
26	33	wäre	VAFIN	VAFIN
26	34	aber	ADV	ADV
26	35	jemand	PIS	PIS
26	36	auf	APPR	APPR
26	37	dem	ART	ART
26	38	Lande	NN	NN
26	39	/	$(	$(
26	40	und	KON	KON
26	41	könnte	VMFIN	VMFIN
26	42	wegen	APPR	APPR
26	43	Entlegenheit	NN	NN
26	44	/	$(	$(
26	45	oder	KON	KON
26	46	anderer	ADJA	PIAT
26	47	Verhindernis	NN	NN
26	48	das	ART	ART
26	49	Pülverlein	NN	NN
26	50	nicht	PTKNEG	PTKNEG
26	51	haben	VAFIN	VAINF
26	52	/	$(	$(
26	53	der	ART	PRELS
26	54	verändere	VVFIN	VVFIN
26	55	in	APPR	APPR
26	56	Mangel	NN	NN
26	57	desselben	PDS	PDAT
26	58	solcher	PIAT	PIAT
26	59	Gestalt	NN	NN
26	60	diese	PDAT	PDAT
26	61	Ordnung	NN	NN
26	62	/	$(	$(
26	63	dass	KOUS	KOUS
26	64	er	PPER	PPER
26	65	zu	PTKZU	APPR
26	66	Mittag	NN	NN
26	67	täglich	ADJD	ADJD
26	68	von	APPR	APPR
26	69	obig	ADJD	ADJD
26	70	beschriebener	ADJA	ADJA
26	71	Pestlatwerge	NN	NN
26	72	/	$(	$(
26	73	nehme	VVFIN	VVFIN
26	74	auf	APPR	APPR
26	75	einmal	ADV	ADV
26	76	3.	ADJA	ADJA
26	77	oder	KON	KON
26	78	4.	ADJA	ADJA
26	79	Messerspitzen	NN	NN
26	80	/	$(	$(
26	81	und	KON	KON
26	82	nehme	VVFIN	VVFIN
26	83	täglich	ADJD	ADJD
26	84	zu	PTKZU	APPR
26	85	Abends	NN	NN
26	86	an	APPR	PTKVZ
26	87	statt	APPR	APPR
26	88	des	ART	ART
26	89	Pulveris	NE	NN
26	90	de	NE	NE
26	91	tribus	NE	NN
26	92	,	$,	$,
26	93	die	ART	PRELS
26	94	schon	ADV	ADV
26	95	verordnete	ADJA	ADJA
26	96	mittägige	ADJA	ADJA
26	97	Arznei	NN	NN
26	98	/	$(	$(
26	99	den	ART	ART
26	100	Löffel	NN	NN
26	101	Holundersaft	NN	NN
26	102	mit	APPR	APPR
26	103	dem	ART	ART
26	104	Schwefel	NN	NN
26	105	/	$(	$(
26	106	und	KON	KON
26	107	schwitze	VVFIN	VVFIN
26	108	hierauf	PAV	PAV
26	109	des	ART	ART
26	110	Abends	NN	NN
26	111	ein	ART	ART
26	112	paar	PIAT	PIAT
26	113	Stunden	NN	NN
26	114	lang	ADJD	ADJD
26	115	.	$.	$.
27	1	welcher	PWAT	PWS
27	2	Gebrauch	NN	NN
27	3	itzo	ADV	NE
27	4	beschrieben	VVPP	VVPP
27	5	/	$(	$(
27	6	früh	ADJD	ADJD
27	7	/	$(	$(
27	8	mittags	NN	ADV
27	9	und	KON	KON
27	10	abends	NN	ADV
27	11	täglich	ADJD	ADJD
27	12	zu	PTKZU	PTKZU
27	13	wiederholen	VVINF	VVINF
27	14	/	$(	$(
27	15	von	APPR	APPR
27	16	dem	ART	ART
27	17	/	$(	$(
27	18	der	ART	ART
27	19	an	APPR	APPR
27	20	der	ART	ART
27	21	Pest	NN	NN
27	22	liegt	VVFIN	VVFIN
27	23	/	$(	$(
27	24	und	KON	KON
27	25	damit	PAV	PAV
27	26	fortzufahren	VVINF	VVINF
27	27	/	$(	$(
27	28	5.	ADJA	ADJA
27	29	oder	KON	KON
27	30	6.	ADJA	ADJA
27	31	Tage	NN	NN
27	32	lang	ADJD	ADJD
27	33	.	$.	$.
28	1	wobei	PWAV	PWAV
28	2	zu	PTKZU	PTKZU
28	3	merken	VVINF	VVINF
28	4	/	$(	$(
28	5	dass	KOUS	KOUS
28	6	dem	ART	ART
28	7	Patienten	NN	NN
28	8	öfters	ADV	ADV
28	9	mag	VMFIN	VMFIN
28	10	Bier	NN	NN
28	11	zu	PTKZU	PTKZU
28	12	trinken	VVINF	VVINF
28	13	gegeben	VVPP	VVPP
28	14	werden	VAINF	VAINF
28	15	/	$(	$(
28	16	doch	ADV	ADV
28	17	auf	APPR	APPR
28	18	einmal	ADV	ADV
28	19	nicht	PTKNEG	PTKNEG
28	20	viel	ADJA	ADV
28	21	;	$.	$(
28	22	des	ART	ART
28	23	Wassertrinkens	NN	NN
28	24	aber	ADV	ADV
28	25	/	$(	$(
28	26	wie	KOKOM	KOKOM
28	27	auch	ADV	ADV
28	28	andere	ADJA	PIS
28	29	unzeitigen	ADJA	ADJA
28	30	Erkühlungen	NE	NN
28	31	/	$(	$(
28	32	soll	VMFIN	VMFIN
28	33	sich	PRF	PRF
28	34	der	ART	ART
28	35	Patient	NN	NN
28	36	enthalten	ADJD	VVINF
28	37	.	$.	$.
29	1	7.	ADJA	ADJA
29	2	wenn	KOUS	KOUS
29	3	jemand	PIS	PIS
29	4	eine	ART	ART
29	5	Pestbeule	NN	NN
29	6	auffahren	VVINF	VVINF
29	7	täte	VVFIN	VVFIN
29	8	/	$(	$(
29	9	und	KON	KON
29	10	könnte	VMFIN	VMFIN
29	11	in	APPR	APPR
29	12	Eile	NN	NN
29	13	kein	PIAT	PIAT
29	14	besseres	ADJD	ADJA
29	15	Mittel	NN	NN
29	16	erlangen	VVINF	VVINF
29	17	/	$(	$(
29	18	der	ART	PRELS
29	19	lasse	VVFIN	VVFIN
29	20	indes	ADV	ADV
29	21	die	ART	ART
29	22	Seinigen	NN	NN
29	23	dieses	PDAT	PDS
29	24	bereiten	VVFIN	VVINF
29	25	/	$(	$(
29	26	auf	APPR	APPR
29	27	ein	ART	ART
29	28	Tüchlein	NN	NN
29	29	streichen	VVINF	VVINF
29	30	/	$(	$(
29	31	und	KON	KON
29	32	alle	PIAT	PIAT
29	33	6.	ADJA	ADJA
29	34	Stunden	NN	NN
29	35	frisch	ADJD	ADJD
29	36	auflegen	APPR	VVINF
29	37	/	$(	$(
29	38	die	ART	ART
29	39	abgenommenen	ADJA	ADJA
29	40	Tüchlein	NN	NN
29	41	aber	ADV	KON
29	42	sollen	VMFIN	VMFIN
29	43	vergraben	VVPP	VVPP
29	44	werden	VAINF	VAINF
29	45	:	$.	$.
29	46	nimm	NE	VVIMP
29	47	Senf	NN	NN
29	48	:	$.	$(
29	49	1.	ADJA	ADJA
29	50	Lot	NN	NN
29	51	/	$(	$(
29	52	gekochte	ADJA	ADJA
29	53	Zwiebeln	NN	NN
29	54	/	$(	$(
29	55	Honig	NN	NN
29	56	/	$(	$(
29	57	jedes	PIAT	PIAT
29	58	2.	ADJA	ADJA
29	59	Lot	NN	NN
29	60	/	$(	$(
29	61	Sauerteig	NN	NN
29	62	1.Loth	CARD	ADJA
29	64	/	$(	$(
29	65	Salz	NN	NN
29	66	1.	ADJA	ADJA
29	67	Quintlein	NN	NN
29	68	mische	VVFIN	VVFIN
29	69	und	KON	KON
29	70	stoße	VVFIN	VVFIN
29	71	es	PPER	PPER
29	72	zusammen	ADV	PTKVZ
29	73	/	$(	$(
29	74	dass	KOUS	KOUS
29	75	es	PPER	PPER
29	76	wie	KOKOM	KOKOM
29	77	ein	ART	ART
29	78	dicker	ADJA	ADJA
29	79	Brei	NN	NN
29	80	anzusehen	VVIZU	VVIZU
29	81	sei	VAFIN	VAFIN
29	82	.	$.	$.
30	1	und	KON	KON
30	2	dies	PDS	PDS
30	3	sei	VAFIN	VAFIN
30	4	zu	PTKZU	APPR
30	5	dem	ART	ART
30	6	nötigsten	ADJA	ADJA
30	7	Unterricht	NN	NN
30	8	des	ART	ART
30	9	Armut	NN	NN
30	10	in	APPR	APPR
30	11	der	ART	ART
30	12	Pestnot	NN	NN
30	13	/	$(	$(
30	14	als	KOKOM	KOKOM
30	15	eine	ART	ART
30	16	Hausarznei	NN	NN
30	18	/	$(	$(
30	19	die	ART	ART
30	20	Gott	NN	NN
30	21	segnen	VVINF	VVINF
30	22	wolle	VMFIN	VMFIN
30	23	.	$.	$.
31	1	Anhang	NN	NN
31	2	vieler	PIAT	PIAT
31	3	nützlicher	ADJA	ADJA
31	4	und	KON	KON
31	5	bewährter	ADJA	ADJA
31	6	Pestmitteln	NN	NN
31	7	/	$(	$(
31	8	allen	NE	PIAT
31	9	Menschen	NN	NN
31	10	zu	PTKZU	APPR
31	11	Nutz	NN	NN
31	12	beschrieben	VVPP	VVPP
31	13	/	$(	$(
31	14	und	KON	KON
31	15	im	APPRART	APPRART
31	16	Druck	NN	NN
31	17	verfertigt	VVFIN	VVPP
31	18	/	$(	$(
31	19	von	APPR	APPR
31	20	einem	ART	ART
31	21	/	$(	$(
31	22	welcher	PWAT	PWS
31	23	hat	VAFIN	VAFIN
31	24	drei	CARD	CARD
31	25	Sterben	NN	NN
31	26	ausgestanden	VVPP	VVPP
31	27	.	$.	$.
32	1	günstiger	NN	ADJD
32	2	lieber	ADV	ADJA
32	3	Leser	NN	NN
32	4	.	$.	$.
33	1	es	PPER	PPER
33	2	ist	VAFIN	VAFIN
33	3	zu	PTKZU	PTKZU
33	4	wissen	VVFIN	VVINF
33	5	/	$(	$(
33	6	dass	KOUS	KOUS
33	7	wenn	KOUS	KOUS
33	8	Gott	NN	NN
33	9	der	ART	ART
33	10	Herr	NN	NN
33	11	um	APPR	APPR
33	12	unserer	PPOSAT	PPOSAT
33	13	Sünde	NN	NN
33	14	willen	NN	APPO
33	15	eine	ART	ART
33	16	Strafe	NN	NN
33	17	/	$(	$(
33	18	als	KOKOM	KOKOM
33	19	sonderlich	ADJD	ADJD
33	20	die	ART	ART
33	21	Pestilentz	NE	NN
33	22	uns	XY	PRF
33	23	zuschickte	VVFIN	VVFIN
33	24	/	$(	$(
33	25	so	ADV	ADV
33	26	soll	VMFIN	VMFIN
33	27	man	PIS	PIS
33	28	vor	APPR	APPR
33	29	allen	PIAT	PIAT
33	30	Dingen	NN	NN
33	31	erstlich	ADV	ADJD
33	32	fleißig	ADJD	ADJD
33	33	und	KON	KON
33	34	ernstlich	ADJD	ADJD
33	35	beten	VVFIN	VVINF
33	36	und	KON	KON
33	37	ihn	PPER	PPER
33	38	um	APPR	APPR
33	39	gnädige	ADJA	ADJA
33	40	Verzeihung	NN	NN
33	41	unserer	PPOSAT	PPOSAT
33	42	Sünden	NN	NN
33	43	bitten	VVINF	VVINF
33	44	/	$(	$(
33	45	wie	KOKOM	KOUS
33	46	Gott	NN	NN
33	47	selbst	ADV	ADV
33	48	befohlen	VVPP	VVPP
33	49	.	$.	$.
34	1	zum	APPRART	APPRART
34	2	anderen	ADJA	PIS
34	3	so	ADV	ADV
34	4	hat	VAFIN	VAFIN
34	5	auch	ADV	ADV
34	6	Gott	NN	NN
34	7	der	ART	ART
34	8	Herr	NN	NN
34	9	liebliche	ADJA	ADJA
34	10	Arznei	NN	NN
34	11	in	APPR	APPR
34	12	allerlei	PIAT	PIAT
34	13	Nöten	VVINF	NN
34	14	zu	PTKZU	PTKZU
34	15	brauchen	VVINF	VVINF
34	16	befohlen	VVPP	VVPP
34	17	/	$(	$(
34	18	zu	PTKZU	APPR
34	19	Erhaltung	NN	NN
34	20	menschliches	ADJA	ADJA
34	21	Leibes	NN	NN
34	22	.	$.	$.
35	1	weil	KOUS	KOUS
35	2	aber	ADV	ADV
35	3	die	ART	ART
35	4	Pestilenz	NN	NN
35	5	an	APPR	APPR
35	6	einen	ART	ART
35	7	Menschen	NN	NN
35	8	ehe	KOUS	KOUS
35	9	er	PPER	PPER
35	10	sich	PPER	PRF
35	11	es	PPER	PPER
35	12	versieht	VVFIN	VVFIN
35	13	geschwind	ADJA	ADJD
35	14	anfällt	VVFIN	VVFIN
35	15	/	$(	$(
35	16	und	KON	KON
35	17	zwar	ADV	ADV
35	18	an	APPR	APPR
35	19	einem	ART	ART
35	20	immer	ADV	ADV
35	21	eher	ADV	ADV
35	22	als	KOKOM	KOKOM
35	23	an	APPR	APPR
35	24	den	ART	ART
35	25	anderen	ADJA	PIS
35	26	/	$(	$(
35	27	als	KOKOM	KOKOM
35	28	ist	VAFIN	VAFIN
35	29	nötig	ADJD	ADJD
35	30	zu	PTKZU	PTKZU
35	31	wissen	VVINF	VVINF
35	32	/	$(	$(
35	33	dass	KOUS	KOUS
35	34	sich	PRF	PRF
35	35	in	APPR	APPR
35	36	solcher	PIAT	PIAT
35	37	Zeit	NN	NN
35	38	und	KON	KON
35	39	Not	NN	NN
35	40	folgende	ADJA	ADJA
35	41	Personen	NN	NN
35	42	in	APPR	APPR
35	43	Eile	NN	NN
35	44	wegmachen	PTKVZ	VVINF
35	45	/	$(	$(
35	46	als	KOKOM	KOKOM
35	47	junge	ADJA	ADJA
35	48	Leute	NN	NN
35	49	/	$(	$(
35	50	Jungfrauen	NN	NN
35	51	/	$(	$(
35	52	schwangere	NN	ADJA
35	53	Weiber	NN	NN
35	54	und	KON	KON
35	55	furchtsame	NN	ADJA
35	56	Leute	NN	NN
35	57	/	$(	$(
35	58	und	KON	KON
35	59	dergleichen	PIS	PIS
35	60	/	$(	$(
35	61	denn	ART	KON
35	62	dieselben	PDAT	PDS
35	64	bekommen	VVINF	VVFIN
35	65	es	PPER	PPER
35	66	gar	ADV	ADV
35	67	leichtlich	ADJD	ADV
35	68	/	$(	$(
35	69	man	PIS	PIS
35	70	soll	VMFIN	VMFIN
35	71	auch	ADV	ADV
35	72	verdächtige	ADJA	ADJA
35	73	Orte	NN	NN
35	74	/	$(	$(
35	75	Häuser	NN	NN
35	76	und	KON	KON
35	77	Personen	NN	NN
35	78	meiden	VVINF	VVINF
35	79	/	$(	$(
35	80	mit	APPR	APPR
35	81	ihnen	PPER	PPER
35	82	nicht	PTKNEG	PTKNEG
35	83	essen	VVINF	VVINF
35	84	/	$(	$(
35	85	trinken	VVFIN	VVFIN
35	86	oder	KON	KON
35	87	sonsten	ADV	NN
35	88	umgehen	VVINF	VVINF
35	89	/	$(	$(
35	90	man	PIS	PIS
35	91	soll	VMFIN	VMFIN
35	92	sich	PRF	PRF
35	93	auch	ADV	ADV
35	94	nicht	PTKNEG	PTKNEG
35	95	voll	ADJA	ADJD
35	96	saufen	VVINF	VVINF
35	97	/	$(	$(
35	98	auch	ADV	ADV
35	99	kein	PIAT	PIAT
35	100	warmes	ADJD	ADJA
35	101	Brot	NN	NN
35	102	ins	APPRART	APPRART
35	103	Haus	NN	NN
35	104	holen	VVINF	VVINF
35	105	/	$(	$(
35	106	keine	PIAT	PIAT
35	107	Zwiebeln	NN	NN
35	108	essen	VVINF	VVINF
35	109	/	$(	$(
35	110	denn	KON	KON
35	111	die	ART	PRELS
35	112	ziehen	VVINF	VVFIN
35	113	allen	PIAT	PIAT
35	114	Gift	NN	NN
35	115	an	APPR	APPR
35	116	sich	PRF	PRF
35	117	.	$.	$.
36	1	wenn	KOUS	KOUS
36	2	man	PIS	PIS
36	3	in	APPR	APPR
36	4	angesteckten	ADJA	ADJA
36	5	Häusern	NN	NN
36	6	räuchert	VVFIN	VVFIN
36	7	/	$(	$(
36	8	so	ADV	ADV
36	9	dringt	VVFIN	VVFIN
36	10	der	ART	ART
36	11	Gift	NN	NN
36	12	durch	APPR	APPR
36	13	die	ART	ART
36	14	Ritzen	NN	NN
36	15	und	KON	KON
36	16	Klinsen	NE	NN
36	17	in	APPR	APPR
36	18	die	ART	ART
36	19	benachbarten	ADJA	ADJA
36	20	Häuser	NN	NN
36	21	/	$(	$(
36	22	sonderlich	ADJD	ADJD
36	23	wenn	KOUS	KOUS
36	24	die	ART	ART
36	25	hart	ADJD	ADJD
36	26	aneinander	ADV	PTKVZ
36	27	gebaut	VVPP	VVPP
36	28	seien	VAINF	VAFIN
36	29	/	$(	$(
36	30	und	KON	KON
36	31	steckt	VVFIN	VVFIN
36	32	dieselbigen	PDAT	ADJA
36	33	an	APPR	PTKVZ
36	34	/	$(	$(
36	35	wie	KOKOM	KOUS
36	36	solches	PIAT	PIS
36	37	oft	ADV	ADV
36	38	erfahren	VVINF	VVPP
36	39	ist	VAFIN	VAFIN
36	40	.	$.	$.
37	1	es	PPER	PPER
37	2	soll	VMFIN	VMFIN
37	3	niemand	PIS	PIS
37	4	nüchtern	ADJD	ADJD
37	5	ausgehen	VVINF	VVINF
37	6	/	$(	$(
37	7	er	PPER	PPER
37	8	habe	VAFIN	VAFIN
37	9	denn	KON	ADV
37	10	zuvor	ADV	ADV
37	11	den	ART	ART
37	12	Mund	NN	NN
37	13	rein	ADJD	ADV
37	14	gewaschen	VVPP	VVPP
37	15	/	$(	$(
37	16	und	KON	KON
37	17	was	PWS	PRELS
37	18	dem	ART	ART
37	19	Gift	NN	NN
37	20	entgegen	PTKVZ	PTKVZ
37	21	/	$(	$(
37	22	in	APPR	APPR
37	23	Mund	NN	NN
37	24	gehalten	VVPP	VVPP
37	25	und	KON	KON
37	26	gekaut	VVPP	VVPP
37	27	/	$(	$(
37	28	wie	KOKOM	KOKOM
37	29	folgend	ADJD	ADJD
37	30	wird	VAFIN	VAFIN
37	31	gemeldet	VVPP	VVPP
37	32	werden	VAINF	VAINF
