SID	TID	TOKEN	POS1	POS2
71	8	destillierte	VVFIN	ADJA
71	9	Wasser	NN	NN
71	10	/	$(	$(
71	11	und	KON	KON
71	12	das	ART	ART
71	13	mittlere	NN	ADJA
71	14	Teil	NN	NN
71	15	des	ART	ART
71	16	Sediments	NN	NN
71	17	nach	APPR	APPR
71	18	Ambra	NN	NN
71	19	/	$(	$(
71	20	welche	PWAT	PRELS
71	21	auch	ADV	ADV
71	22	eine	ART	ART
71	23	Art	NN	NN
71	24	eines	ART	ART
71	25	Erdpechs	NN	NN
71	26	ist	VAFIN	VAFIN
71	27	/	$(	$(
71	28	reucht	VVFIN	VVFIN
71	29	/	$(	$(
71	30	weil	KOUS	KOUS
71	31	/	$(	$(
71	32	sage	VVFIN	VVFIN
71	33	ich	PPER	PPER
71	34	/	$(	$(
71	35	dem	ART	ART
71	36	allen	PIAT	PIS
71	37	also	ADV	ADV
71	38	/	$(	$(
71	39	wie	KOKOM	KOKOM
71	40	gesagt	VVPP	VVPP
71	41	/	$(	$(
71	42	so	ADV	ADV
71	43	muss	VMFIN	VMFIN
71	44	folgen	VVINF	VVFIN
71	45	/	$(	$(
71	46	dass	KOUS	KOUS
71	47	dieses	PDAT	PDAT
71	48	Brunnens	NN	NN
71	49	Natur	NN	NN
71	50	im	APPRART	APPRART
71	51	Bitumine	NN	NN
71	52	,	$,	$,
71	53	Erdpech	NN	NN
71	54	/	$(	$(
71	55	oder	KON	KON
71	56	Erdwachs	NN	NN
71	57	bestehe	VVFIN	VVFIN
71	58	/	$(	$(
71	59	und	KON	KON
71	60	dessen	PDS	PDAT
71	61	corporalische	ADJA	ADJA
71	62	Mineram	NN	NN
71	63	in	APPR	APPR
71	64	sich	PRF	PRF
71	65	habe	VAFIN	VAFIN
71	66	/	$(	$(
71	67	und	KON	KON
71	68	seine	PPOSAT	PPOSAT
71	69	Kraft	NN	NN
71	70	von	APPR	APPR
71	71	demselben	PDAT	PDAT
71	72	empfange	NE	VVFIN
71	73	/	$(	$(
71	74	und	KON	KON
71	75	zwar	ADV	ADV
71	76	hat	VAFIN	VAFIN
71	77	es	PPER	PPER
71	78	dasselbige	PDAT	ADJA
71	79	dreierlei	PIS	ADJA
71	80	Art	NN	NN
71	81	in	APPR	APPR
71	82	sich	PRF	PRF
71	83	/	$(	$(
71	84	nämlich	ADV	ADV
71	85	ein	ART	ART
71	86	irdisches	ADJA	ADJA
71	87	dickes	ADJA	ADJA
71	88	und	KON	KON
71	89	hartes	ADJA	ADJA
71	90	/	$(	$(
71	91	von	APPR	APPR
71	92	welchem	PWAT	PRELS
71	93	das	ART	ART
71	94	Sedimentum	NE	NN
71	95	einem	ART	ART
71	96	Pech	NN	NN
71	97	oder	KON	KON
71	98	Kohlen	NN	NN
71	99	gleich	ADV	ADJD
71	100	sehend	ADJA	ADJD
71	101	herkommt	VVFIN	VVFIN
71	102	/	$(	$(
71	103	zum	APPRART	APPRART
71	104	Anderen	ADJA	PIS
71	105	ein	ART	ART
71	106	fließendes	ADJA	ADJA
71	107	und	KON	KON
71	108	öliges	ADJA	ADJA
71	109	/	$(	$(
71	110	ein	ART	ART
71	111	Petroleum	FM	NN
71	112	oder	KON	KON
71	113	Steinöl	NE	NN
71	114	/	$(	$(
71	115	oder	KON	KON
71	116	Naphtha	NE	NN
71	117	,	$,	$,
71	118	oder	KON	KON
71	119	demselben	PDAT	PDAT
71	120	Analogum	NE	NN
71	121	.	$.	$.
72	1	(	$(	$(
72	2	besehe	FM	VVFIN
72	3	von	FM	APPR
72	4	der	FM	ART
72	5	Naphtha	FM	NN
72	6	Plutarchum	FM	NN
72	7	in	FM	APPR
72	8	Vita	FM	NE
72	9	Alexandri	FM	NE
72	10	Magni	FM	NE
72	11	.	$.	$.
73	1	)	$(	$(
73	2	dessen	PDS	PDS
73	3	die	ART	ART
73	4	Öltröpflein	NE	NN
73	5	Zeugnis	NN	NN
73	6	sind	VAFIN	VAFIN
73	7	/	$(	$(
73	8	beneben	APPR	VVFIN
73	9	dem	ART	ART
73	10	/	$(	$(
73	11	dass	KOUS	KOUS
73	12	das	ART	ART
73	13	Wasser	NN	NN
73	14	wie	KOKOM	KOKOM
73	15	ein	ART	ART
73	16	Öl	NE	NN
73	17	durch	APPR	APPR
73	18	die	ART	ART
73	19	Töpfe	NN	NN
73	20	dringt	VVFIN	VVFIN
73	21	/	$(	$(
73	22	und	KON	KON
73	23	eines	ART	ART
73	24	verbrannten	VVFIN	ADJA
73	25	Fettes	NN	NN
73	26	Geruch	NN	NN
73	27	beim	APPRART	APPRART
73	28	Feuer	NN	NN
73	29	von	APPR	APPR
73	30	sich	PRF	PRF
73	31	gibt	VVFIN	VVFIN
73	32	/	$(	$(
73	33	und	KON	KON
73	34	denn	KON	ADV
73	35	zum	APPRART	APPRART
73	36	Dritten	ADJA	NN
73	37	/	$(	$(
73	38	mittelmäßiger	ADJA	ADJA
73	39	Art	NN	NN
73	40	einer	ART	ART
73	41	Ambra	NN	NN
73	42	gleich	ADV	PTKVZ
73	43	.	$.	$.
74	1	2.	NE	CARD
75	1	dieses	PDAT	PDS
75	2	bekräftigen	VVINF	VVFIN
75	3	auch	ADV	ADV
75	4	ferner	ADV	ADJD
75	5	nicht	PTKNEG	PTKNEG
75	6	wenig	PIS	ADV
75	7	die	ART	ART
75	8	Wirkung	NN	NN
75	9	oder	KON	KON
75	10	Tugenden	NN	NN
75	11	dieses	PDAT	PDAT
75	12	Brunnens	NE	NN
75	13	/	$(	$(
75	14	von	APPR	APPR
75	15	welchen	PWAT	PIS
75	16	unten	ADV	ADV
75	17	wird	VAFIN	VAFIN
75	18	gemeldet	VVPP	VVPP
75	19	werden	VAINF	VAINF
75	20	/	$(	$(
75	21	sintemal	KOUS	ADV
75	22	dieselbigen	PDAT	ADJA
75	23	alle	PIAT	PIAT
75	24	solche	PIAT	PIS
75	25	sind	VAFIN	VAFIN
75	26	/	$(	$(
75	27	dergleichen	PIS	PIS
75	28	den	ART	ART
75	29	Bituminibus	NN	NN
75	30	oder	KON	KON
75	31	Erdpechen	NN	NN
75	32	und	KON	KON
75	33	insonderheit	ADV	NN
75	34	auch	ADV	ADV
75	35	der	ART	ART
75	36	Ambra	NN	NN
75	37	von	APPR	APPR
75	38	verständigen	VVINF	ADJA
75	39	Medizis	NE	NN
75	40	zugeschrieben	VVPP	VVPP
75	41	werden	VAINF	VAINF
75	42	.	$.	$.
76	1	3.	NE	ADJA
76	2	über	APPR	APPR
76	3	das	ART	PDS
76	4	so	ADV	ADV
76	5	haben	VAFIN	VAFIN
76	6	die	ART	ART
76	7	gelehrten	ADJA	ADJA
76	8	Leute	NN	NN
76	9	durch	APPR	APPR
76	10	langwierige	ADJA	ADJA
76	11	Erfahrung	NN	NN
76	12	erforscht	VVFIN	VVPP
76	13	/	$(	$(
76	14	das	ART	PDS
76	15	fast	ADV	ADV
76	16	allezeit	ADV	ADV
76	17	/	$(	$(
76	18	wo	PWAV	PWAV
76	19	solche	PIAT	PIAT
76	20	heilsamen	ADJA	ADJA
76	21	Wasser	NN	NN
76	22	/	$(	$(
76	23	Bäder	NN	NN
76	24	oder	KON	KON
76	25	Brunnen	NN	NN
76	26	sein	VAINF	VAINF
76	27	/	$(	$(
76	28	die	ART	ART
76	29	jenigen	PIAT	ADJA
76	30	oder	KON	KON
76	31	dergleichen	PIS	PIS
76	32	Bergarten	NN	NN
76	33	und	KON	KON
76	34	Mineralien	NN	NN
76	35	/	$(	$(
76	36	mit	APPR	APPR
76	37	welchen	PWAT	PIS
76	38	die	ART	ART
76	39	medizinischen	ADJA	ADJA
76	40	und	KON	KON
76	41	zur	APPRART	APPRART
76	42	Arznei	NN	NN
76	43	dienenden	ADJA	ADJA
76	44	Wasser	NN	NN
76	45	vermischt	VVFIN	VVPP
76	46	/	$(	$(
76	47	und	KON	KON
76	48	von	APPR	APPR
76	49	welchen	PWAT	PIS
76	50	sie	PPER	PPER
76	51	ihre	PPOSAT	PPOSAT
76	52	Natur	NN	NN
76	53	und	KON	KON
76	54	Kraft	NN	NN
76	55	haben	VAFIN	VAFIN
76	56	/	$(	$(
76	57	daselbst	PAV	ADV
76	58	oder	KON	KON
76	59	in	APPR	APPR
76	60	der	ART	ART
76	61	Nähe	NN	NN
76	62	gefunden	VVPP	VVPP
76	63	und	KON	KON
76	64	ausgegraben	VVPP	VVPP
76	65	werden	VAINF	VAINF
76	66	.	$.	$.
77	1	nun	ADV	ADV
77	2	aber	ADV	ADV
77	3	findet	VVFIN	VVFIN
77	4	man	PIS	PIS
77	5	nicht	PTKNEG	PTKNEG
77	6	weit	ADJD	ADJD
77	7	von	APPR	APPR
77	8	diesem	PDAT	PDAT
77	9	Brunnen	NN	NN
77	10	die	ART	ART
77	11	Steinkohlen	NN	NN
77	12	/	$(	$(
77	13	so	ADV	ADV
77	14	lithanthraces	NE	NN
77	15	,	$,	$,
77	16	carbones	NE	NE
77	17	bituminosi	NE	NE
77	18	,	$,	$,
77	19	terra	NE	NE
77	20	ampelitis	NE	NE
77	21	,	$,	$,
77	22	populariter	NE	ADJD
77	23	zu	PTKZU	PTKZU
77	24	reden	VVINF	VVINF
77	25	/	$(	$(
77	26	und	KON	KON
77	27	vom	APPRART	APPRART
77	28	Theopompos	NE	NN
77	29	/	$(	$(
77	30	wie	KOKOM	KOUS
77	31	es	PPER	PPER
77	32	Solenander	NE	NN
77	33	dafür	PAV	PAV
77	34	hält	VVFIN	VVFIN
77	35	/	$(	$(
77	36	pix	NE	NE
77	37	fossiliis	NE	NE
77	38	genannt	VVPP	VVPP
77	39	werden	VAINF	VAINF
77	40	/	$(	$(
77	41	und	KON	KON
77	42	gräbt	VVFIN	VVFIN
77	43	sie	PPER	PPER
77	44	in	APPR	APPR
77	45	großer	ADJA	ADJA
77	46	Menge	NN	NN
77	47	aus	APPR	PTKVZ
77	48	.	$.	$.
78	1	welche	PWAT	PRELS
78	2	aber	ADV	ADV
78	3	nichts	PIS	PIS
78	4	anderes	ADV	PIS
78	5	sein	VAINF	VAINF
78	6	/	$(	$(
78	7	als	KOKOM	KOKOM
78	8	ein	ART	ART
78	9	irdisches	ADJD	ADJA
78	10	und	KON	KON
78	11	steinhartes	ADJD	ADJA
78	12	Bitumen	NN	NN
78	13	,	$,	$,
78	14	wie	PWAV	KOUS
78	15	solches	PIAT	PIS
78	16	bezeugen	VVFIN	VVFIN
78	17	Reinerus	NN	NE
78	18	Solenander	NE	NE
78	19	capite	NE	NE
78	20	sæpius	NE	NE
78	21	citato	NE	NE
78	22	.	$.	$.
78	23	pag.	NN	VVFIN
78	24	93.	ADJA	ADJA
78	25	Georgius	NE	NE
78	26	Agricola	NN	NE
78	27	libr.	NN	NE
78	28	4.	ADJA	ADJA
78	29	de	NE	NE
78	30	natura	FM	NE
78	31	foßilium	NE	NN
78	32	.	$.	$.
78	33	pag.	NN	VVFIN
78	34	233.	ADJA	ADJA
78	35	Cæsalpinus	NE	NE
78	36	de	NE	NE
78	37	Metallicis.	NN	NE
78	38	lib.	NN	NE
78	39	2.	ADJA	ADJA
78	40	cap.	NN	ADJA
78	41	53.	ADJA	ADJA
78	42	und	KON	KON
78	43	insonderheit	ADV	NN
78	44	der	ART	ART
78	45	hochberühmte	NN	ADJA
78	46	Philosophus	NE	NN
78	47	und	KON	KON
78	48	Medikus	NN	NN
78	49	unserer	PPOSAT	PPOSAT
78	50	Zeiten	NN	NN
78	51	/	$(	$(
78	52	Doktor	NN	NN
78	53	Andreas	NE	NE
78	54	Libavius	NE	NE
78	55	in	APPR	APPR
78	56	seinen	PPOSAT	PPOSAT
78	57	singularibus	NE	NN
78	58	,	$,	$,
78	59	parte	NE	NN
78	60	tertia	NE	NE
78	61	.	$.	$.
78	62	lib	ADJD	NE
78	63	.	$.	$.
79	1	3.	ADJA	ADJA
79	2	cap.	NN	ADJA
79	3	10	CARD	CARD
79	4	.	$.	$.
80	1	an	APPR	APPR
80	2	welchem	PWAT	PRELS
80	3	Ort	NN	NN
80	4	er	PPER	PPER
80	5	allerlei	PIAT	PIAT
80	6	Arten	NN	NN
80	7	des	ART	ART
80	8	Erdpechs	NN	NN
80	9	und	KON	KON
80	10	was	PWS	PWS
80	11	dem	ART	ART
80	12	angehörig	ADJD	ADJD
80	13	/	$(	$(
80	14	oder	KON	KON
80	15	damit	PAV	PAV
80	16	Gemeinschaft	NN	NN
80	17	hat	VAFIN	VAFIN
80	18	/	$(	$(
80	19	ausführlich	ADJD	ADJD
80	20	/	$(	$(
80	21	eigentlich	ADV	ADV
80	22	/	$(	$(
80	23	und	KON	KON
80	24	gründlich	ADJD	ADJD
80	25	hat	VAFIN	VAFIN
80	26	beschrieben	VVPP	VVPP
80	27	/	$(	$(
80	28	von	APPR	APPR
80	29	welchen	PWAT	PIS
80	30	aber	ADV	ADV
80	31	ich	PPER	PPER
80	32	hie	ADV	VVFIN
80	33	dieses	PDAT	PDAT
80	34	Orts	NN	NN
80	35	nur	ADV	ADV
80	36	in	APPR	APPR
80	37	gemein	ADJD	ADJD
80	38	und	KON	KON
80	39	ohne	APPR	APPR
80	40	genauen	ADJA	ADJA
80	41	Unterschied	NN	NN
80	42	reden	VVINF	VVINF
80	43	wollen	VMFIN	VMFIN
80	44	.	$.	$.
81	1	ist	VAFIN	VAFIN
81	2	also	ADV	ADV
81	3	dieses	PDAT	PDAT
81	4	meine	PPOSAT	PPOSAT
81	5	gründliche	ADJA	ADJA
81	6	Meinung	NN	NN
81	7	von	APPR	APPR
81	8	des	ART	ART
81	9	Brunnens	NN	NN
81	10	Natur	NN	NN
81	11	oder	KON	KON
81	12	Minera	NN	NE
81	13	/	$(	$(
81	14	so	ADV	ADV
81	15	er	PPER	PPER
81	16	in	APPR	APPR
81	17	sich	PRF	PRF
81	18	hält	VVFIN	VVFIN
81	19	.	$.	$.
82	1	zum	APPRART	APPRART
82	2	Überfluss	NN	NN
82	3	aber	ADV	ADV
82	4	soll	VMFIN	VMFIN
82	5	es	PPER	PPER
82	6	nicht	PTKNEG	PTKNEG
82	7	genug	ADV	ADV
82	8	sein	VAINF	VAINF
82	9	/	$(	$(
82	10	dass	KOUS	KOUS
82	11	ich	PPER	PPER
82	12	meine	PPOSAT	PPOSAT
82	13	Meinung	NN	NN
82	14	mit	APPR	APPR
82	15	angezogenen	ADJA	ADJA
82	16	Gründen	NN	NN
82	17	und	KON	KON
82	18	Argumentis	NE	NN
82	19	bekräftigt	VVFIN	VVPP
82	20	habe	VAFIN	VAFIN
82	21	/	$(	$(
82	22	sondern	KON	KON
82	23	ich	PPER	PPER
82	24	will	VMFIN	VMFIN
82	25	auch	ADV	ADV
82	26	/	$(	$(
82	27	damit	PAV	KOUS
82	28	das	ART	ART
82	29	jenige	PIAT	PDAT
82	30	/	$(	$(
82	31	was	PWS	PRELS
82	32	mir	PPER	PPER
82	33	im	APPRART	APPRART
82	34	Wege	NN	NN
82	35	steht	VVFIN	VVFIN
82	36	/	$(	$(
82	37	und	KON	KON
82	38	mir	PPER	PPER
82	39	zu	PTKZU	PTKA
82	40	wider	APPR	PTKVZ
82	41	/	$(	$(
82	42	weggeräumt	VVPP	VVPP
82	43	werde	VAFIN	VAFIN
82	44	/	$(	$(
82	45	andere	ADJA	PIS
82	46	der	ART	ART
82	47	meinigen	PPOSAT	ADJA
82	48	zu	PTKZU	APPR
82	49	wider	APPR	APPR
82	50	laufende	NE	ADJA
82	51	Meinung	NN	NN
82	52	/	$(	$(
82	53	so	ADV	ADV
82	54	auch	ADV	ADV
82	55	ihren	PPOSAT	PPOSAT
82	56	Grund	NN	NN
82	57	und	KON	KON
82	58	Beweis	NN	NN
82	59	haben	VAFIN	VAFIN
82	60	/	$(	$(
82	61	nach	APPR	APPR
82	62	Vermögen	NN	NN
82	63	widerlegen	VVINF	VVINF
82	64	und	KON	KON
82	65	ablehnen	VVFIN	VVINF
82	66	.	$.	$.
83	1	und	KON	KON
83	2	erstlich	ADV	ADJD
83	3	werde	VAFIN	VAFIN
83	4	ich	PPER	PPER
83	5	berichtet	VVFIN	VVPP
83	6	/	$(	$(
83	7	das	ART	ART
83	8	etliche	PIAT	PIS
83	9	der	ART	ART
83	10	Meinung	NN	NN
83	11	seien	VAINF	VAFIN
83	12	/	$(	$(
83	13	dass	KOUS	KOUS
83	14	dieser	PDAT	PDAT
83	15	Brunnen	NN	NN
83	16	seine	PPOSAT	PPOSAT
83	17	Kraft	NN	NN
83	18	vom	APPRART	APPRART
83	19	Gold	NN	NN
83	20	vornehmlich	ADJD	ADJD
83	21	habe	VAFIN	VAFIN
83	22	/	$(	$(
83	23	aus	APPR	APPR
83	24	folgenden	ADJA	ADJA
83	25	Ursachen	NN	NN
83	26	und	KON	KON
83	27	Gründen	NN	NN
83	28	.	$.	$.
84	1	erstlich	ADV	ADJD
84	2	weil	KOUS	KOUS
84	3	dieser	PDAT	PDAT
84	4	Brunnen	NN	NN
84	5	die	ART	ART
84	6	äußerste	ADJA	ADJA
84	7	sonst	ADV	ADV
84	8	fast	ADV	ADV
84	9	und	KON	KON
84	10	unheilbare	ADJA	ADJA
84	11	Lähme	NN	NN
84	12	heilt	VVFIN	VVFIN
84	13	/	$(	$(
84	14	auch	ADV	ADV
84	15	andere	ADJA	PIAT
84	16	Tugenden	NN	NN
84	17	mehr	ADV	ADV
84	18	hat	VAFIN	VAFIN
84	19	/	$(	$(
84	20	so	ADV	ADV
84	21	dem	ART	ART
84	22	Gold	NN	NN
84	23	zugeschrieben	VVPP	VVPP
84	24	werden	VAINF	VAINF
84	25	/	$(	$(
84	26	inmassen	KOUS	VVFIN
84	27	die	ART	ART
84	28	Chymici	NE	NN
84	29	eben	ADV	ADV
84	30	das	ART	ART
84	31	/	$(	$(
84	32	was	PWS	PRELS
84	33	dieser	PDAT	PDAT
84	34	Brunnen	NN	NN
84	35	vermag	VVFIN	VVFIN
84	36	/	$(	$(
84	37	mit	APPR	APPR
84	38	ihrem	PPOSAT	PPOSAT
84	39	auro	NE	ADJA
84	40	potabili	NE	NE
84	41	auszurichten	VVIZU	VVIZU
84	42	vermeinen	VVFIN	VVINF
84	43	.	$.	$.
85	1	zum	APPRART	APPRART
85	2	Anderen	ADJA	PIS
85	3	/	$(	$(
85	4	weil	KOUS	KOUS
85	5	dieser	PDAT	PDAT
85	6	Brunnen	NN	NN
85	7	/	$(	$(
85	8	welcher	PWAT	PWS
85	9	doch	ADV	ADV
85	10	mit	APPR	APPR
85	11	so	ADV	ADV
85	12	vielen	ADV	PIAT
85	13	herrlichen	ADJA	ADJA
85	14	Tugenden	NN	NN
85	15	und	KON	KON
85	16	Kräften	NN	NN
85	17	begabt	ADJD	VVPP
85	18	/	$(	$(
85	19	keinen	PIAT	PIAT
85	20	sonderlichen	ADJA	ADJA
85	21	Geschmack	NN	NN
85	22	hat	VAFIN	VAFIN
85	23	/	$(	$(
85	24	daraus	PAV	PAV
85	25	einer	ART	PIS
85	26	wohl	ADV	ADV
85	27	schließen	VVINF	VVINF
85	28	könnte	VMFIN	VMFIN
85	29	/	$(	$(
85	30	dass	KOUS	KOUS
85	31	solche	PIAT	PIAT
85	32	Kraft	NN	NN
85	33	des	ART	ART
85	34	Wassers	NN	NN
85	35	von	APPR	APPR
85	36	keinem	PIAT	PIAT
85	37	Erdsaft	NN	NN
85	38	oder	KON	KON
85	39	anderer	ADJA	PIAT
85	40	Bergart	NN	NN
85	41	und	KON	KON
85	42	Metall	NN	NN
85	43	/	$(	$(
85	44	sondern	KON	KON
85	45	fast	ADV	ADV
85	46	einig	ADJD	ADJD
85	47	und	KON	KON
85	48	allein	ADV	ADV
85	49	vom	APPRART	APPRART
85	50	Gold	NN	NN
85	51	oder	KON	KON
85	52	Silber	NN	NN
85	53	herkomme	VVFIN	VVFIN
85	54	.	$.	$.
86	1	3.	NE	CARD
87	1	so	ADV	ADV
87	2	soll	VMFIN	VMFIN
87	3	auch	ADV	ADV
87	4	solches	PIAT	PIS
87	5	der	ART	ART
87	6	Augenschein	NN	NN
87	7	geben	VVINF	VVINF
87	8	/	$(	$(
87	9	in	APPR	APPR
87	10	dem	ART	ART
87	11	/	$(	$(
87	12	wie	KOKOM	KOUS
87	13	etliche	PIAT	PIS
87	14	sagen	VVINF	VVINF
87	15	/	$(	$(
87	16	der	ART	ART
87	17	Brunnen	NN	NN
87	18	kleine	ADJA	ADJA
87	19	Goldkörnlein	NN	NN
87	20	mit	APPR	APPR
87	21	sich	PRF	PRF
87	22	bringt	VVFIN	VVFIN
87	23	/	$(	$(
87	24	welches	PRELS	PWS
87	25	in	APPR	APPR
87	26	der	ART	ART
87	27	Quelle	NN	NN
87	28	und	KON	KON
87	29	im	APPRART	APPRART
87	30	Sande	NN	NN
87	31	zu	PTKZU	PTKZU
87	32	sehen	VVINF	VVINF
87	33	/	$(	$(
87	34	wenn	KOUS	KOUS
87	35	er	PPER	PPER
87	36	ausgeschöpft	VVPP	VVPP
87	37	.	$.	$.
88	1	4.	NE	ADJA
88	2	item	NN	ADV
88	3	weil	KOUS	KOUS
88	4	unten	ADV	ADV
88	5	auf	APPR	APPR
88	6	dem	ART	ART
88	7	Grunde	NN	NN
88	8	rote	ADJA	ADJA
88	9	Steinlein	NN	NN
88	10	/	$(	$(
88	11	welche	PWAT	PRELS
88	12	/	$(	$(
88	13	wie	KOKOM	KOUS
88	14	ich	PPER	PPER
88	15	selbsten	ADV	ADV
88	16	weiß	VVFIN	VVFIN
88	17	/	$(	$(
88	18	den	ART	ART
88	19	Kindern	NN	NN
88	20	mit	APPR	APPR
88	21	großem	ADJA	ADJA
88	22	Nutzen	NN	NN
88	23	vor	APPR	APPR
88	24	die	ART	ART
88	25	schwere	ADJA	ADJA
88	26	Not	NN	NN
88	27	eingegeben	VVPP	VVPP
88	28	worden	VAPP	VAPP
88	29	.	$.	$.
89	1	5.	NE	CARD
90	1	ein	ART	ART
90	2	vornehmer	ADJA	ADJA
90	3	Chymicus	NE	NE
90	4	als	KOKOM	KOUS
90	5	er	PPER	PPER
90	6	den	ART	ART
90	7	Brunnen	NN	NN
90	8	destilliert	VVPP	VVPP
90	9	/	$(	$(
90	10	hat	VAFIN	VAFIN
90	11	auf	APPR	APPR
90	12	dem	ART	ART
90	13	Grunde	NN	NN
90	14	ein	ART	ART
90	15	rötliches	ADJD	ADJA
90	16	Sedimentum	NE	NN
90	17	,	$,	$,
90	18	darinnen	ADV	VVFIN
90	19	weiße	ADJA	ADJA
90	20	Pünktlein	NN	NN
90	21	oder	KON	KON
90	22	Tiiplein	NE	NN
90	23	gewesen	VAPP	VAPP
90	24	/	$(	$(
90	25	gefunden	VVPP	VVPP
90	26	/	$(	$(
90	27	welches	PRELS	PRELS
90	28	er	PPER	PPER
90	29	vor	APPR	APPR
90	30	eine	ART	ART
90	31	gewisse	ADJA	ADJA
90	32	Anzeigung	NN	NN
90	33	gehalten	VVPP	VVPP
90	34	/	$(	$(
90	35	dass	KOUS	KOUS
90	36	dieser	PDAT	PDAT
90	37	Brunnen	NN	NN
90	38	von	APPR	APPR
90	39	Gold	NN	NN
90	40	und	KON	KON
90	41	Silber	NN	NN
90	42	/	$(	$(
90	43	welches	PRELS	PWS
90	44	aber	ADV	ADV
90	45	noch	ADV	ADV
90	46	nicht	PTKNEG	PTKNEG
90	47	zeitig	ADJD	ADJD
90	48	/	$(	$(
90	49	herkäme	VVFIN	VVFIN
90	50	/	$(	$(
90	51	und	KON	KON
90	52	seine	PPOSAT	PPOSAT
90	53	Mineram	NN	NN
90	54	hätte	VAFIN	VAFIN
90	55	.	$.	$.
91	1	zwar	ADV	ADV
91	2	ich	PPER	PPER
91	3	muss	VMFIN	VMFIN
91	4	bekennen	VVFIN	VVINF
91	5	/	$(	$(
91	6	dass	KOUS	KOUS
91	7	ich	PPER	PPER
91	8	im	APPRART	APPRART
91	9	Anfang	NN	NN
91	10	/	$(	$(
91	11	ehe	KOUS	KOUS
91	12	dann	ADV	ADV
91	13	ich	PPER	PPER
91	14	dieses	PDS	PDAT
91	15	Wasser	NN	NN
91	16	zu	PTKZU	PTKZU
91	17	probieren	VVINF	VVINF
91	18	bekommen	VVINF	VVINF
91	19	können	VMFIN	VMINF
91	20	/	$(	$(
91	21	mich	PPER	PRF
91	22	durch	APPR	APPR
91	23	den	ART	ART
91	24	ersten	ADJA	ADJA
91	25	und	KON	KON
91	26	anderen	ADJA	PIS
91	27	Beweis	NN	NN
91	28	habe	VAFIN	VAFIN
91	29	bewegen	VVINF	VVINF
91	30	lassen	VVINF	VVINF
91	31	/	$(	$(
91	32	dass	KOUS	KOUS
91	33	ich	PPER	PPER
91	34	fast	ADV	ADV
91	35	eben	ADV	ADV
91	36	dieser	PDAT	PDAT
91	37	Meinung	NN	NN
91	38	gewesen	VAPP	VAPP
91	39	/	$(	$(
91	40	mich	PPER	PRF
91	41	auch	ADV	ADV
91	42	bei	APPR	APPR
91	43	etlichen	ADJA	PIAT
91	44	zu	PTKZU	APPR
91	45	derselben	PDAT	PDAT
91	46	Meinung	NN	NN
91	47	bekannt	VVFIN	ADJD
91	48	.	$.	$.
92	1	nach	APPR	APPR
92	2	dem	ART	ART
92	3	ich	PPER	PPER
92	4	aber	ADV	ADV
92	5	den	ART	ART
92	6	Sachen	NN	NN
92	7	weiter	ADV	ADV
92	8	nachgegangen	NN	VVPP
92	9	/	$(	$(
92	10	habe	VAFIN	VAFIN
92	11	ich	PPER	PPER
92	12	befunden	VVPP	VVPP
92	13	/	$(	$(
92	14	dass	KOUS	KOUS
92	15	sich	PPER	PRF
92	16	es	PPER	PPER
92	17	in	APPR	APPR
92	18	der	ART	ART
92	19	Wahrheit	NN	NN
92	20	anders	ADV	ADV
92	21	verhalte	VVFIN	VVFIN
92	22	/	$(	$(
92	23	und	KON	KON
92	24	diese	PDAT	PDAT
92	25	Meinung	NN	NN
92	26	nicht	PTKNEG	PTKNEG
92	27	Stadt	NN	NN
92	28	und	KON	KON
92	29	Raum	NN	NN
92	30	haben	VAFIN	VAINF
92	31	könne	VMFIN	VMFIN
92	32	.	$.	$.
92	33	sintemal	KOUS	ADV
92	34	1.	NE	ADV
92	35	das	ART	ART
92	36	Sedimentum	NE	NN
92	37	brennt	VVFIN	VVFIN
92	38	/	$(	$(
92	39	welches	PRELS	PWS
92	40	so	ADV	ADV
92	41	es	PPER	PPER
92	42	von	APPR	APPR
92	43	einem	ART	ART
92	44	Gold	NN	NN
92	45	oder	KON	KON
92	46	Silber	NN	NN
92	47	/	$(	$(
92	48	es	PPER	PPER
92	49	wäre	VAFIN	VAFIN
92	50	zeitig	ADJD	ADJD
92	51	oder	KON	KON
92	52	unzeitig	ADJD	ADJD
92	53	/	$(	$(
92	54	herrührte	VVFIN	VVFIN
92	55	/	$(	$(
92	56	nicht	PTKNEG	PTKNEG
92	57	also	ADV	ADV
92	58	leichtlich	ADJD	ADV
92	59	geschehen	VVPP	VVINF
92	60	könnte	VMFIN	VMFIN
92	61	.	$.	$.
93	1	2.	NE	ADV
93	2	dieweil	KOUS	KOUS
93	3	ich	PPER	PPER
93	4	halte	VVFIN	VVFIN
93	5	/	$(	$(
93	6	das	ART	ART
93	7	mit	APPR	APPR
93	8	wenigem	PIAT	PIAT
93	9	Grund	NN	NN
93	10	gesagt	VVPP	VVPP
93	11	werde	VAFIN	VAFIN
93	12	/	$(	$(
93	13	das	ART	ART
93	14	eigentlich	ADV	ADV
93	15	zu	PTKZU	PTKZU
93	16	reden	VVINF	VVINF
93	17	/	$(	$(
93	18	unreifes	ADJD	ADJA
93	19	Gold	NN	NN
93	20	oder	KON	KON
93	21	Silber	NN	NN
93	22	sei	VAFIN	VAFIN
93	23	/	$(	$(
93	24	sintemal	KOUS	ADV
93	25	es	PPER	PPER
93	26	wider	APPR	APPR
